id,time,country,province,city,lat,long
4586836,2017-06-21T00:02:53.903Z,CA,NS,Sydney,46.1356,-60.1788
4590607,2017-06-21T00:03:13.543Z,CA,AB,Calgary,51.0876,-114.0214
4734463,2017-06-21T00:14:07.310Z,CA,QC,Laval,45.6323,-73.7579
4810729,2017-06-21T00:19:56.590Z,CA,AB,Edmonton,53.54259,-113.49031
4834481,2017-06-21T00:21:47.577Z,CA,BC,Richmond,49.16527,-123.1267
4884737,2017-06-21T00:26:05.960Z,CA,AB,Calgary,51.1387,-114.2015
5209349,2017-06-21T00:48:27.410Z,CA,ON,Kingston,44.2377,-76.5602
4527101,2017-06-21T01:00:25.740Z,CA,ON,Toronto,43.6466,-79.4493
4627522,2017-06-21T01:05:56.557Z,CA,SK,Saskatoon,52.1242,-106.665
5388891,2017-06-21T02:01:48.360Z,CA,MB,Winnipeg,49.8199,-97.17049
5444349,2017-06-21T02:07:37.770Z,CA,AB,Calgary,51.0489,-114.1047
4733605,2017-06-21T02:14:04.860Z,CA,NS,Glace Bay,46.1957,-59.9696
4937652,2017-06-21T02:30:37.590Z,CA,SK,Saskatoon,52.116,-106.669
5055476,2017-06-21T02:37:40.680Z,CA,ON,Toronto,43.66815,-79.37547
5069110,2017-06-21T02:38:36.017Z,CA,AB,Calgary,51.0378,-114.065
4641919,2017-06-21T03:07:03.060Z,CA,ON,North York,43.7677,-79.4126
5551622,2017-06-21T03:17:49.717Z,CA,ON,Toronto,43.6557,-79.3646
4797628,2017-06-21T03:18:35.820Z,CA,AB,Wetaskiwin,52.8333,-113.45
4815778,2017-06-21T03:20:25.833Z,CA,AB,Calgary,51.0829,-114.095
4828111,2017-06-21T03:21:18.910Z,CA,ON,Toronto,43.6609,-79.3997
4886851,2017-06-21T03:26:14.790Z,CA,AB,Calgary,51.1581,-113.938
4541815,2017-06-21T04:01:22.237Z,CA,AB,Calgary,50.8837,-114.0326
5535347,2017-06-21T04:16:33.510Z,CA,AB,Edmonton,53.58879,-113.44653
4900583,2017-06-21T04:27:33.690Z,CA,SK,Estevan,49.14204,-102.97279
5098225,2017-06-21T04:40:56.913Z,CA,AB,Calgary,51.08108,-114.208
5132962,2017-06-21T04:43:12.913Z,CA,AB,Edmonton,53.50136,-113.6161
4779895,2017-06-21T05:17:13.040Z,CA,ON,Markham,43.897,-79.265
5452176,2017-06-21T06:08:55.690Z,CA,AB,Calgary,51.1581,-113.938
4780090,2017-06-21T06:17:15.740Z,CA,ON,Mississauga,43.5407,-79.68005
4828534,2017-06-21T06:21:19.157Z,CA,ON,Toronto,43.68707,-79.39758
