id,time,country,province,city,lat,long
4573118,2017-06-21T00:01:57.150Z,CA,BC,Surrey,49.0374,-122.8299
5108018,2017-06-21T01:41:35.627Z,CA,AB,Fort Mcmurray,56.7377,-111.438
5389424,2017-06-21T02:01:50.263Z,CA,QC,Gatineau,45.4439,-75.742
5534166,2017-06-21T02:16:31.077Z,CA,ON,Milton,43.5148,-79.884
5567300,2017-06-21T02:19:03.873Z,CA,ON,Thunder Bay,48.4084,-89.255
4617956,2017-06-21T03:05:25.570Z,CA,QC,Saint-Romuald,46.74799,-71.23113
4716963,2017-06-21T03:12:51.723Z,CA,AB,Edmonton,53.44144,-113.43615
4948149,2017-06-21T03:31:08.723Z,CA,ON,Markham,43.8412,-79.3262
4586213,2017-06-21T04:02:49.630Z,CA,AB,Edmonton,53.4564,-113.521
5429615,2017-06-21T04:06:06.687Z,CA,ON,Richmond Hill,43.93076,-79.44905
4637417,2017-06-21T04:06:40.950Z,CA,AB,Edmonton,53.59158,-113.38987
5049469,2017-06-21T04:37:25.250Z,CA,ON,Kanata,45.2975,-75.9199
4908192,2017-06-21T05:28:13.727Z,CA,AB,Edmonton,53.52246,-113.48699
4576460,2017-06-21T06:02:08.523Z,CA,ON,North York,43.7302,-79.4951
5219112,2017-06-21T06:49:22.010Z,CA,ON,Kingston,44.23281,-76.49216
4569188,2017-06-21T07:01:52.250Z,CA,ON,Barrie,44.3303,-79.7268
5141970,2017-06-21T07:43:48.427Z,CA,AB,Calgary,51.0475,-114.068
5530986,2017-06-21T08:16:07.640Z,CA,SK,Saskatoon,52.1377,-106.6032
4522296,2017-06-21T09:00:05.040Z,CA,ON,Goderich,43.7479,-81.702
5392060,2017-06-21T09:02:12.910Z,CA,ON,Toronto,43.6798,-79.3517
4631281,2017-06-21T09:06:15.480Z,CA,ON,Markham,43.873,-79.262
5300352,2017-06-21T09:55:16.977Z,CA,QC,Montréal,45.5522,-73.6417
4561012,2017-06-21T10:01:49.470Z,CA,ON,Thunder Bay,48.3738,-89.2779
5456508,2017-06-21T10:09:14.587Z,CA,AB,Red Deer,52.2743,-113.796
5463408,2017-06-21T10:10:03.240Z,CA,ON,Ottawa,45.4019,-75.7513
4784160,2017-06-21T10:17:31.203Z,CA,ON,Ottawa,45.3878,-75.6589
5032763,2017-06-21T10:36:11.333Z,CA,AB,Calgary,51.08108,-114.208
5235751,2017-06-21T10:50:46.727Z,CA,AB,Edmonton,53.4597,-113.46117
4923642,2017-06-21T11:29:35.287Z,CA,ON,Timmins,48.4773,-81.3364
5054900,2017-06-21T11:37:44.043Z,CA,AB,Lethbridge,49.6994,-112.822
5227012,2017-06-21T11:50:03.203Z,CA,AB,Coronation,52.1033,-111.45
5600874,2017-06-21T12:21:23.153Z,CA,ON,Toronto,43.6682,-79.4209
4965697,2017-06-21T12:31:59.347Z,CA,ON,Ottawa,45.444,-75.693
5217990,2017-06-21T12:49:17.483Z,CA,AB,Edmonton,53.5185,-113.6579
5405924,2017-06-21T13:03:37.237Z,CA,AB,Edmonton,53.62989,-113.55009
5432934,2017-06-21T13:06:29.843Z,CA,AB,Calgary,51.05355,-113.96538
4676995,2017-06-21T13:09:33.013Z,CA,ON,Mississauga,43.5893,-79.6614
5471242,2017-06-21T13:10:45.023Z,CA,ON,Thornhill,43.8395,-79.3831
4533144,2017-06-21T14:00:49.340Z,CA,AB,Calgary,50.9722,-114.062
5539772,2017-06-21T14:17:01.903Z,CA,AB,Calgary,51.0818,-113.959
5558491,2017-06-21T14:18:08.477Z,CA,ON,Etobicoke,43.6651,-79.5294
5366758,2017-06-21T14:59:52.507Z,CA,QC,Montréal,45.5066,-73.6291
5467471,2017-06-21T15:10:26.430Z,CA,ON,Toronto,43.678,-79.349
4550156,2017-06-21T16:01:30.810Z,CA,ON,Kitchener,43.4453,-80.4905
4608350,2017-06-21T16:04:43.020Z,CA,BC,Sechelt,49.474,-123.757
4954013,2017-06-21T16:31:21.230Z,CA,AB,Calgary,51.0378,-114.08
5382726,2017-06-21T17:01:17.763Z,CA,AB,Edmonton,53.47503,-113.34328
4625496,2017-06-21T17:05:56.047Z,CA,ON,Belleville,44.1713,-77.3688
4743682,2017-06-21T17:14:52.430Z,CA,AB,Fort Mackay,57.32909,-111.75582
4912527,2017-06-21T17:28:38.520Z,CA,AB,Saint Albert,53.6415,-113.614
4979511,2017-06-21T17:32:53.737Z,CA,AB,Calgary,50.9505,-113.947
