id,time,country,province,city,lat,long
5403290,2017-06-21T00:03:15.060Z,CA,SK,Saskatoon,52.1225,-106.72488
5605893,2017-06-21T00:22:04.867Z,CA,ON,Scarborough,43.74061,-79.2463
5076169,2017-06-21T00:39:07.870Z,CA,ON,Ajax,43.8489,-79.0529
5447364,2017-06-21T01:08:12.157Z,CA,AB,Calgary,51.02087,-114.10618
5448120,2017-06-21T01:08:14.927Z,CA,QC,Saint-Jean-De-Matha,46.2425,-73.5325
5506053,2017-06-21T01:13:37.507Z,CA,AB,Calgary,50.99703,-114.12648
4893430,2017-06-21T01:26:54.230Z,CA,BC,Langley,49.173,-122.6379
5144032,2017-06-21T01:43:55.533Z,CA,QC,Saint-Laurent,45.50381,-73.68475
4564395,2017-06-21T02:01:52.600Z,CA,ON,Orillia,44.6078,-79.4175
4616428,2017-06-21T02:05:17.750Z,CA,AB,Calgary,51.0494,-113.9564
5452904,2017-06-21T02:08:58.997Z,CA,ON,North York,43.71554,-79.50804
4749304,2017-06-21T02:15:12.923Z,CA,AB,Calgary,51.0494,-113.9564
5586797,2017-06-21T02:20:34.913Z,CA,AB,Edmonton,53.4579,-113.412
5464845,2017-06-21T03:10:10.967Z,CA,ON,Etobicoke,43.6928,-79.531
4708266,2017-06-21T03:12:16.770Z,CA,NL,St. John's,47.56443,-52.72217
5528100,2017-06-21T03:15:51.530Z,CA,ON,Toronto,43.6557,-79.3646
5272876,2017-06-21T03:53:27.390Z,CA,ON,Toronto,43.68708,-79.3976
4518264,2017-06-21T04:00:01.453Z,CA,ON,Cambridge,43.3842,-80.2968
4701130,2017-06-21T04:11:39.257Z,CA,QC,Saint-Eustache,45.579,-73.9054
5503764,2017-06-21T04:13:29.243Z,CA,ON,North York,43.7552,-79.4398
5514080,2017-06-21T04:14:38.280Z,CA,QC,Montréal,45.5308,-73.5556
5534384,2017-06-21T04:16:30.617Z,CA,BC,Surrey,49.122,-122.7107
4871130,2017-06-21T04:24:56.200Z,CA,QC,Sainte-Thérèse,45.6378,-73.8414
4955380,2017-06-21T04:31:26.537Z,CA,ON,Ottawa,45.42633,-75.68236
