id,time,country,province,city,lat,long
4966616,2017-06-21T00:32:07.993Z,CA,AB,Saint Albert,53.6334,-113.6353
5122267,2017-06-21T00:42:27.763Z,CA,AB,Calgary,50.9819,-114.1004
5181373,2017-06-21T00:46:14.840Z,CA,ON,Ottawa,45.4166,-75.6904
4553900,2017-06-21T01:01:37.073Z,CA,ON,Toronto,43.7068,-79.3991
5582206,2017-06-21T01:20:07.257Z,CA,MB,Brandon,49.88763,-99.96316
5056856,2017-06-21T01:37:48.767Z,CA,AB,Edmonton,53.5366,-113.5103
5182656,2017-06-21T01:46:22.840Z,CA,ON,Toronto,43.6682,-79.4209
5279484,2017-06-21T01:54:06.673Z,CA,ON,Thornhill,43.80782,-79.42071
4559041,2017-06-21T02:01:45.143Z,CA,ON,Thunder Bay,48.4527,-89.2162
5515303,2017-06-21T02:14:47.063Z,CA,BC,Aldergrove,49.1661,-122.5792
4937625,2017-06-21T02:30:37.493Z,CA,ON,Toronto,43.7033,-79.4152
4766553,2017-06-21T04:16:28.713Z,CA,AB,Calgary,51.053,-114.161
4909448,2017-06-21T04:28:20.570Z,CA,AB,Beaumont,53.3545,-113.414
5272186,2017-06-21T04:53:17.850Z,CA,QC,Montréal,45.5238,-73.5932
4587094,2017-06-21T06:02:57.653Z,CA,AB,Fort Mcmurray,56.695,-111.337
4681875,2017-06-21T06:09:57.513Z,CA,AB,Calgary,51.1368,-114.142
4717218,2017-06-21T06:12:53.630Z,CA,AB,Edmonton,53.44217,-113.4452
5055569,2017-06-21T06:37:44.277Z,CA,ON,Richmond Hill,43.8428,-79.4239
5082263,2017-06-21T06:39:35.057Z,CA,AB,Edmonton,53.44225,-113.44529
5449828,2017-06-21T07:08:34.140Z,CA,AB,Edmonton,53.59445,-113.54629
4686395,2017-06-21T07:10:22.367Z,CA,AB,Edmonton,53.44693,-113.43865
5578853,2017-06-21T07:19:41.883Z,CA,AB,Innisfail,52.0269,-113.9507
5186940,2017-06-21T07:46:45.227Z,CA,ON,Huntsville,45.32083,-79.25663
4811689,2017-06-21T08:19:58.670Z,CA,AB,Edmonton,53.6288,-113.476
4560636,2017-06-21T09:01:47.833Z,CA,ON,Sudbury,46.5213,-80.947
4600484,2017-06-21T09:04:10.363Z,CA,AB,Calgary,51.0818,-113.959
5533286,2017-06-21T09:16:19.017Z,CA,SK,Saskatoon,52.1225,-106.7249
5051427,2017-06-21T09:37:26.817Z,CA,ON,Concord,43.81385,-79.50348
5087820,2017-06-21T09:40:02.407Z,CA,ON,Richmond Hill,43.9061,-79.4338
4676605,2017-06-21T10:09:30.107Z,CA,AB,Sherwood Park,53.5449,-113.318
5180138,2017-06-21T10:46:14.723Z,CA,ON,Kingston,44.2585,-76.4897
4668292,2017-06-21T11:08:48.640Z,CA,AB,Calgary,51.014,-114.13771
4687984,2017-06-21T11:10:31.683Z,CA,AB,Calgary,51.0818,-113.959
5505564,2017-06-21T11:13:34.680Z,CA,AB,Red Deer,52.2611,-113.77742
4804468,2017-06-21T11:19:11.660Z,CA,ON,Ancaster,43.208,-79.9652
5608835,2017-06-21T11:22:22.797Z,CA,BC,Merritt,50.12306,-120.78589
4941993,2017-06-21T11:30:53.767Z,CA,ON,Ottawa,45.4448,-75.6915
4958272,2017-06-21T11:31:38.010Z,CA,ON,Burlington,43.3016,-79.8582
5069920,2017-06-21T11:38:40.903Z,CA,ON,Cambridge,43.3653,-80.3066
5248698,2017-06-21T11:51:31.960Z,CA,ON,Kingston,44.24285,-76.42933
5418649,2017-06-21T12:04:39.480Z,CA,ON,Bracebridge,45.054,-79.3404
