id,time,country,province,city,lat,long
4794055,2017-06-21T00:18:15.837Z,CA,ON,Toronto,43.66773,-79.31534
4870390,2017-06-21T00:24:48.167Z,CA,AB,Edmonton,53.44333,-113.57136
5150805,2017-06-21T00:44:19.343Z,CA,ON,Oakville,43.4309,-79.7767
5246882,2017-06-21T00:51:29.253Z,CA,AB,Calgary,51.1264,-114.1419
5406363,2017-06-21T01:03:40.653Z,CA,ON,Scarborough,43.7936,-79.2692
5451143,2017-06-21T02:08:55.117Z,CA,AB,Edmonton,53.5129,-113.623
5069237,2017-06-21T02:38:38.000Z,CA,AB,Calgary,50.9722,-114.062
5225644,2017-06-21T02:49:54.533Z,CA,ON,London,43.0061,-81.2962
5228174,2017-06-21T02:50:09.897Z,CA,ON,London,42.9699,-81.2081
4535906,2017-06-21T03:01:00.607Z,CA,ON,Whitby,43.8866,-78.975
4626735,2017-06-21T03:05:56.170Z,CA,ON,Ottawa,45.4236,-75.6272
4909553,2017-06-21T03:28:21.113Z,CA,AB,Edmonton,53.51507,-113.50584
4997739,2017-06-21T03:34:00.827Z,CA,AB,Edmonton,53.587,-113.441
5017601,2017-06-21T03:34:56.637Z,CA,AB,Calgary,50.92606,-113.93081
5141762,2017-06-21T03:43:45.200Z,CA,AB,Fort Mackay,57.27127,-111.09235
5141571,2017-06-21T03:43:47.193Z,CA,ON,Kitchener,43.4134,-80.496
4565609,2017-06-21T04:01:50.290Z,CA,ON,Barrie,44.3303,-79.7268
5399831,2017-06-21T04:02:50.340Z,CA,ON,Burlington,43.3889,-79.7682
4790634,2017-06-21T04:17:57.180Z,CA,AB,Calgary,50.93674,-114.01066
5200511,2017-06-21T04:47:57.063Z,CA,ON,Etobicoke,43.6651,-79.5294
5493855,2017-06-21T05:12:42.450Z,CA,ON,Toronto,43.6682,-79.4209
4803428,2017-06-21T05:19:10.493Z,CA,AB,Calgary,50.99583,-114.07416
5109201,2017-06-21T05:41:42.933Z,CA,QC,Montréal,45.5312,-73.7097
4521539,2017-06-21T06:00:02.503Z,CA,ON,Kitchener,43.4553,-80.4845
4564836,2017-06-21T06:01:51.737Z,CA,AB,Calgary,51.13293,-114.2141
5389947,2017-06-21T06:01:55.530Z,CA,ON,Scarborough,43.75018,-79.28179
5528276,2017-06-21T07:15:51.463Z,CA,AB,Edmonton,53.41934,-113.53035
5556217,2017-06-21T07:18:08.183Z,CA,ON,Mississauga,43.697,-79.65
4813230,2017-06-21T07:20:14.270Z,CA,AB,Edmonton,53.58671,-113.49101
5320261,2017-06-21T07:56:11.300Z,CA,QC,Brome,45.2334,-72.549
4886893,2017-06-21T08:26:15.050Z,CA,AB,Calgary,51.0081,-114.073
5066971,2017-06-21T08:38:26.270Z,CA,BC,Coquitlam,49.282,-122.797
4572926,2017-06-21T09:01:56.883Z,CA,ON,North York,43.781,-79.3483
4695155,2017-06-21T09:11:06.570Z,CA,SK,Saskatoon,52.1062,-106.669
4888067,2017-06-21T09:26:21.380Z,CA,QC,Laval,45.561,-73.6809
5045715,2017-06-21T09:37:09.823Z,CA,ON,Sudbury,46.5213,-80.947
5163773,2017-06-21T09:45:21.143Z,CA,ON,Toronto,43.6682,-79.4209
5224789,2017-06-21T09:49:51.350Z,CA,ON,Toronto,43.6735,-79.403
5325595,2017-06-21T09:56:34.683Z,CA,ON,Thunder Bay,48.4527,-89.2162
5541469,2017-06-21T10:17:11.720Z,CA,SK,Saskatoon,52.13368,-106.71492
4972728,2017-06-21T10:32:33.000Z,CA,MB,Winnipeg,49.89189,-97.27347
5077160,2017-06-21T10:39:12.883Z,CA,ON,Toronto,43.6796,-79.4343
4544577,2017-06-21T11:01:24.767Z,CA,ON,Nepean,45.2778,-75.7563
5005425,2017-06-21T11:34:25.363Z,CA,QC,Longueuil,45.5378,-73.4802
5414524,2017-06-21T12:04:29.273Z,CA,AB,Edmonton,53.5771,-113.42408
4853758,2017-06-21T12:23:27.653Z,CA,AB,Edmonton,53.53661,-113.5103
5197360,2017-06-21T12:47:47.163Z,CA,AB,Strathcona County,53.56128,-113.25629
5129554,2017-06-21T13:43:01.207Z,CA,MB,Beausejour,50.0601,-96.5159
5363171,2017-06-21T13:59:39.297Z,CA,AB,Edmonton,53.5895,-113.4467
5526620,2017-06-21T14:15:45.947Z,CA,SK,Saskatoon,52.1225,-106.72488
4902476,2017-06-21T14:27:49.257Z,CA,AB,Edmonton,53.53301,-113.63279
4913432,2017-06-21T14:28:50.970Z,CA,AB,Edmonton,53.41541,-113.4178
5245078,2017-06-21T14:51:20.440Z,CA,AB,Calgary,50.9316,-114.096
5266974,2017-06-21T14:53:01.597Z,CA,AB,Edmonton,53.4593,-113.4145
5316622,2017-06-21T14:56:03.477Z,CA,ON,Brantford,43.1772,-80.248
5478865,2017-06-21T15:11:15.920Z,CA,ON,Scarborough,43.7936,-79.2692
4996890,2017-06-21T15:33:58.503Z,CA,AB,Sherwood Park,53.5398,-113.283
5067059,2017-06-21T15:38:27.453Z,CA,NB,Dieppe,46.10001,-64.76185
5083577,2017-06-21T15:39:41.480Z,CA,AB,Calgary,51.06736,-114.0828
5318071,2017-06-21T15:56:06.380Z,CA,ON,Toronto,43.7537,-79.2659
5508661,2017-06-21T16:13:58.067Z,CA,AB,Red Deer,52.2424,-113.7784
4894143,2017-06-21T16:26:59.317Z,CA,QC,Montréal,45.5551,-73.5386
5318018,2017-06-21T16:56:06.370Z,CA,ON,Toronto,43.6414,-79.4151
5327366,2017-06-21T16:56:48.280Z,CA,ON,York,43.703,-79.512
4622537,2017-06-21T17:05:46.710Z,CA,QC,La Tuque,47.42342,-72.78313
4649532,2017-06-21T17:07:25.510Z,CA,AB,Edmonton,53.4593,-113.6546
5442931,2017-06-21T18:07:31.693Z,CA,ON,Scarborough,43.836,-79.22759
5307848,2017-06-21T18:55:38.380Z,CA,ON,Oshawa,43.9156,-78.8632
4619918,2017-06-21T19:05:39.760Z,CA,ON,York,43.7028,-79.5156
5462665,2017-06-21T19:10:00.567Z,CA,ON,Kitchener,43.4134,-80.496
5307847,2017-06-21T19:55:37.757Z,CA,AB,Edmonton,53.60113,-113.44111
5355371,2017-06-21T19:59:16.577Z,CA,ON,Ottawa,45.4455,-75.6894
5277096,2017-06-21T20:53:51.100Z,CA,ON,Scarborough,43.83629,-79.25105
5392677,2017-06-21T21:02:13.063Z,CA,ON,Ottawa,45.3458,-75.7904
5512435,2017-06-21T21:14:23.887Z,CA,BC,Vancouver,49.2804,-123.115
5550473,2017-06-21T21:17:49.257Z,CA,AB,Calgary,51.0818,-113.959
4793552,2017-06-21T21:18:14.727Z,CA,AB,Spruce Grove,53.402,-113.83134
4818440,2017-06-21T21:20:35.843Z,CA,ON,Toronto,43.66948,-79.38026
5109946,2017-06-21T21:41:41.967Z,CA,ON,Georgetown,43.6492,-79.9117
4609279,2017-06-21T22:04:46.767Z,CA,ON,Richmond Hill,43.9221,-79.4632
5452551,2017-06-21T22:08:55.323Z,CA,AB,Edmonton,53.55,-113.5
4722370,2017-06-21T22:13:25.367Z,CA,QC,Lévis,46.8251,-71.149
