id,time,country,province,city,lat,long
4898729,2017-06-21T01:27:18.623Z,CA,SK,Davidson,51.2667,-105.9667
5215720,2017-06-21T01:49:06.353Z,CA,ON,Toronto,43.7068,-79.3991
5337456,2017-06-21T01:57:44.540Z,CA,QC,Sainte-Foy,46.7823,-71.2882
5059058,2017-06-21T02:37:55.307Z,CA,BC,Burnaby,49.2639,-122.942
4535779,2017-06-21T03:00:58.987Z,CA,QC,Montréal,45.5047,-73.5558
5458976,2017-06-21T03:09:32.103Z,CA,AB,Edmonton,53.55,-113.5
5468859,2017-06-21T03:10:26.050Z,CA,ON,Toronto,43.6682,-79.4209
5571464,2017-06-21T03:19:18.603Z,CA,MB,Winnipeg,49.8835,-97.1635
4936299,2017-06-21T03:30:37.490Z,CA,ON,Scarborough,43.76723,-79.1958
4948135,2017-06-21T03:31:08.713Z,CA,AB,Calgary,50.93477,-114.02356
5330786,2017-06-21T03:57:01.810Z,CA,AB,Edmonton,53.44244,-113.44506
4547131,2017-06-21T04:01:29.923Z,CA,ON,Stratford,43.3716,-80.9773
4624334,2017-06-21T04:05:55.573Z,CA,ON,Cambridge,43.4017,-80.3523
4718848,2017-06-21T04:13:07.117Z,CA,AB,Edmonton,53.55,-113.5
5558443,2017-06-21T04:18:08.713Z,CA,ON,Etobicoke,43.6651,-79.5294
5052748,2017-06-21T04:37:35.087Z,CA,ON,Richmond Hill,43.8428,-79.4239
5572991,2017-06-21T05:19:21.183Z,CA,ON,Kitchener,43.4381,-80.5099
5587726,2017-06-21T06:20:35.180Z,CA,QC,Beaudry,48.1607,-79.0714
5226942,2017-06-21T06:50:01.377Z,CA,AB,Calgary,51.0823,-113.9578
5468256,2017-06-21T07:10:26.670Z,CA,AB,Calgary,51.1314,-114.184
5002420,2017-06-21T07:34:17.187Z,CA,ON,Ottawa,45.4455,-75.6894
5194590,2017-06-21T07:47:27.263Z,CA,ON,Brampton,43.684,-79.7716
5233088,2017-06-21T07:50:35.527Z,CA,AB,Calgary,51.0475,-114.068
4580566,2017-06-21T08:02:23.223Z,CA,NS,Halifax,44.6394,-63.5798
4669329,2017-06-21T08:08:51.620Z,CA,QC,Fossambault-Sur-Le-Lac,46.90353,-71.62098
4736096,2017-06-21T09:14:17.570Z,CA,ON,Richmond Hill,43.8939,-79.4375
4588147,2017-06-21T10:03:02.880Z,CA,QC,Montréal,45.5522,-73.6417
4682116,2017-06-21T10:10:00.553Z,CA,AB,Edmonton,53.4104,-113.517
5096891,2017-06-21T10:40:49.773Z,CA,ON,Mississauga,43.58596,-79.78283
5116343,2017-06-21T10:42:04.723Z,CA,QC,Saint-Laurent,45.50381,-73.68475
5199160,2017-06-21T10:47:57.013Z,CA,ON,Belleville,44.173,-77.3807
5392846,2017-06-21T11:02:14.793Z,CA,QC,Laval,45.5742,-73.6935
4787706,2017-06-21T11:17:46.157Z,CA,ON,Ottawa,45.4455,-75.6894
5099286,2017-06-21T11:41:02.300Z,CA,AB,Strathmore,51.0468,-113.393
4524106,2017-06-21T12:00:06.090Z,CA,ON,Windsor,42.2654,-83.0261
4549947,2017-06-21T12:01:30.037Z,CA,ON,London,43.0117,-81.2775
4567168,2017-06-21T12:01:51.620Z,CA,ON,Kingston,44.2647,-76.5504
4568259,2017-06-21T12:01:53.750Z,CA,ON,Acton,43.6319,-80.0378
4650158,2017-06-21T12:07:26.193Z,CA,AB,Calgary,51.1581,-113.938
5514100,2017-06-21T12:14:36.683Z,CA,ON,Toronto,43.6459,-79.3857
4809207,2017-06-21T12:19:45.263Z,CA,AB,Calgary,51.1229,-114.189
5292419,2017-06-21T12:54:43.693Z,CA,AB,Calgary,51.0242,-114.1004
5307306,2017-06-21T12:55:35.713Z,CA,ON,Kingston,44.2647,-76.5504
5367786,2017-06-21T13:00:02.490Z,CA,QC,Montréal,45.6,-73.5333
4790922,2017-06-21T13:17:57.830Z,CA,AB,Edmonton,53.4593,-113.4145
4660801,2017-06-21T14:08:12.883Z,CA,AB,Calgary,51.13578,-114.24088
4670761,2017-06-21T14:08:58.927Z,CA,ON,London,42.9699,-81.2081
4692924,2017-06-21T14:10:59.540Z,CA,ON,Mississauga,43.5771,-79.6306
5484369,2017-06-21T14:11:39.593Z,CA,BC,Osoyoos,49.02986,-119.45106
5579524,2017-06-21T14:19:49.037Z,CA,AB,Edmonton,53.5074,-113.512
5581886,2017-06-21T15:20:06.740Z,CA,BC,Nanaimo,49.2097,-124.0021
5601458,2017-06-21T15:21:27.850Z,CA,ON,Acton,43.6319,-80.0378
4878916,2017-06-21T15:25:43.290Z,CA,QC,Sainte-Thérèse,45.6378,-73.8414
5025847,2017-06-21T15:35:37.417Z,CA,AB,Edmonton,53.4249,-113.52
5218761,2017-06-21T15:49:16.360Z,CA,QC,Montréal,45.5066,-73.6291
5342086,2017-06-21T15:58:15.970Z,CA,QC,Saint-Jerome,45.8032,-74.0012
4672818,2017-06-21T16:09:07.083Z,CA,QC,Montréal,45.5047,-73.5558
4711028,2017-06-21T16:12:28.737Z,CA,ON,Mississauga,43.5869,-79.7559
4877305,2017-06-21T16:25:34.700Z,CA,AB,Edmonton,53.5181,-113.5797
4887945,2017-06-21T16:26:19.500Z,CA,ON,North York,43.781,-79.3483
4900634,2017-06-21T16:27:33.733Z,CA,AB,Edmonton,53.4564,-113.521
5052398,2017-06-21T16:37:34.407Z,CA,BC,Vancouver,49.26235,-123.07829
4841182,2017-06-21T17:22:23.783Z,CA,AB,Edmonton,53.42923,-113.42367
4606243,2017-06-21T18:04:38.890Z,CA,AB,Edmonton,53.43941,-113.40575
4631052,2017-06-21T18:06:14.083Z,CA,ON,Mississauga,43.6046,-79.6729
5444253,2017-06-21T18:07:39.843Z,CA,AB,Red Deer,52.2424,-113.7784
4753786,2017-06-21T18:15:28.160Z,CA,AB,Edmonton,53.4567,-113.5801
5575234,2017-06-21T18:19:22.800Z,CA,ON,Milton,43.5152,-79.8802
5151788,2017-06-21T18:44:19.737Z,CA,ON,Toronto,43.7918,-79.2365
5388775,2017-06-21T19:01:46.960Z,CA,AB,Ponoka,52.6768,-113.5815
5413957,2017-06-21T19:04:25.470Z,CA,ON,Toronto,43.66685,-79.42065
5425112,2017-06-21T19:05:21.360Z,CA,ON,Almonte,45.2294,-76.1904
5435136,2017-06-21T19:06:50.377Z,CA,AB,Edmonton,53.587,-113.441
4736857,2017-06-21T19:14:22.113Z,CA,ON,Bradford,44.1179,-79.6007
4880763,2017-06-21T19:25:53.270Z,CA,BC,Vancouver,49.2657,-123.164
4917802,2017-06-21T19:29:10.930Z,CA,ON,Windsor,42.2949,-83.052
5300772,2017-06-21T19:55:19.267Z,CA,ON,Aurora,44.0065,-79.4504
5415045,2017-06-21T20:04:29.313Z,CA,ON,Ottawa,45.4448,-75.6915
4811722,2017-06-21T20:20:00.650Z,CA,AB,Edmonton,53.5192,-113.5811
5478620,2017-06-21T21:11:15.590Z,CA,ON,Pembroke,45.827,-77.1116
5561645,2017-06-21T21:18:33.367Z,CA,AB,Calgary,50.8837,-114.0326
5108842,2017-06-21T21:41:43.117Z,CA,ON,Toronto,43.66205,-79.46025
5162278,2017-06-21T21:45:09.070Z,CA,ON,Thunder Bay,48.4527,-89.2162
5531397,2017-06-21T22:16:08.373Z,CA,AB,Calgary,50.92354,-113.95181
4932973,2017-06-21T22:30:22.470Z,CA,AB,Edmonton,53.4564,-113.521
