id,time,country,province,city,lat,long
4753559,2017-06-21T00:15:26.773Z,CA,AB,Edmonton,53.4653,-113.386
5020705,2017-06-21T00:35:07.000Z,CA,ON,Oakville,43.4309,-79.7767
5224902,2017-06-21T00:49:48.903Z,CA,AB,Calgary,51.063,-113.889
5366959,2017-06-21T00:59:53.520Z,CA,ON,Richmond Hill,43.9221,-79.4632
5514008,2017-06-21T01:14:34.907Z,CA,ON,Scarborough,43.83591,-79.22765
4819868,2017-06-21T01:20:42.110Z,CA,AB,Edmonton,53.5105,-113.37
4535155,2017-06-21T02:00:54.937Z,CA,NB,Fredericton,45.9346,-66.6323
5431170,2017-06-21T02:06:15.813Z,CA,ON,Scarborough,43.836,-79.22759
4668252,2017-06-21T02:08:48.037Z,CA,ON,Toronto,43.6781,-79.2954
4681832,2017-06-21T02:09:58.580Z,CA,AB,Leduc,53.25403,-113.55882
5473203,2017-06-21T03:11:00.637Z,CA,ON,Kanata,45.2978,-75.906
4980611,2017-06-21T03:32:58.427Z,CA,AB,Sherwood Park,53.5398,-113.283
5566083,2017-06-21T04:18:50.337Z,CA,AB,Grande Prairie,55.1769,-118.7762
4937100,2017-06-21T04:30:37.637Z,CA,ON,Toronto,43.7007,-79.3852
5222622,2017-06-21T04:49:40.320Z,CA,ON,Mississauga,43.69106,-79.62724
4536237,2017-06-21T05:00:59.180Z,CA,ON,Newmarket,44.039,-79.4724
4980980,2017-06-21T05:32:58.867Z,CA,AB,Edmonton,53.4398,-113.53742
4982458,2017-06-21T05:33:04.427Z,CA,AB,Edmonton,53.585,-113.5526
4677923,2017-06-21T06:09:34.823Z,CA,AB,Fort Mcmurray,56.68469,-111.34015
5568973,2017-06-21T06:19:04.877Z,CA,AB,Calgary,51.0829,-114.095
4634306,2017-06-21T07:06:29.227Z,CA,AB,Calgary,51.03922,-113.97842
4874051,2017-06-21T07:25:14.433Z,CA,ON,Toronto,43.6563,-79.3858
5107976,2017-06-21T07:41:33.380Z,CA,ON,Mississauga,43.56542,-79.61403
4924963,2017-06-21T08:29:45.147Z,CA,BC,Richmond,49.16527,-123.1267
5268428,2017-06-21T08:53:06.927Z,CA,ON,Guelph,43.5776,-80.2201
5371107,2017-06-21T09:00:17.543Z,CA,ON,Ottawa,45.4455,-75.6894
5391634,2017-06-21T09:02:12.800Z,CA,ON,Brockville,44.617,-75.7036
5422878,2017-06-21T09:05:09.790Z,CA,BC,Richmond,49.1626,-123.1721
4766831,2017-06-21T09:16:27.460Z,CA,AB,Calgary,51.04766,-114.07187
5077735,2017-06-21T09:39:15.677Z,CA,AB,Saint Albert,53.6415,-113.614
5223580,2017-06-21T09:49:40.000Z,CA,ON,Richmond Hill,43.844,-79.402
5451907,2017-06-21T10:08:54.960Z,CA,AB,Edmonton,53.5129,-113.623
5452102,2017-06-21T10:08:55.510Z,CA,QC,Gatineau,45.476,-75.6786
4724431,2017-06-21T10:13:34.050Z,CA,AB,Saint Albert,53.6334,-113.6353
4756916,2017-06-21T10:15:40.517Z,CA,ON,Cobourg,43.9645,-78.1712
4758601,2017-06-21T10:15:53.663Z,CA,AB,Airdrie,51.25948,-114.01748
4892272,2017-06-21T10:26:47.970Z,CA,AB,Edmonton,53.53796,-113.58373
4930114,2017-06-21T10:30:12.093Z,CA,AB,Edmonton,53.44218,-113.44523
5414919,2017-06-21T11:04:29.180Z,CA,ON,Mississauga,43.5873,-79.6076
4670621,2017-06-21T11:08:59.857Z,CA,QC,Anjou,45.6141,-73.5468
4731777,2017-06-21T11:14:02.010Z,CA,ON,Thornhill,43.8395,-79.3831
4794331,2017-06-21T11:18:19.143Z,CA,ON,Toronto,43.7068,-79.3991
5056371,2017-06-21T11:37:43.997Z,CA,AB,Edmonton,53.4249,-113.595
5414731,2017-06-21T12:04:29.590Z,CA,ON,Mississauga,43.5869,-79.7559
4669772,2017-06-21T12:08:55.887Z,CA,ON,Thunder Bay,48.3738,-89.2779
4764937,2017-06-21T12:16:22.870Z,CA,SK,Saskatoon,52.1062,-106.669
4770213,2017-06-21T12:16:41.650Z,CA,AB,Fort Mcmurray,56.7377,-111.438
