id,time,country,province,city,lat,long
4716504,2017-06-21T00:12:51.503Z,CA,AB,Edmonton,53.5185,-113.6579
4870736,2017-06-21T00:24:49.510Z,CA,QC,Anjou,45.6089,-73.5448
5391973,2017-06-21T01:02:12.820Z,CA,ON,Toronto,43.6798,-79.3517
5439901,2017-06-21T01:07:11.000Z,CA,ON,Niagara Falls,43.0778,-79.0898
4750703,2017-06-21T01:15:18.333Z,CA,ON,Barrie,44.4015,-79.6782
5037033,2017-06-21T01:36:29.327Z,CA,ON,Mississauga,43.5769,-79.6283
5191670,2017-06-21T01:47:12.493Z,CA,AB,Edmonton,53.5848,-113.468
5229326,2017-06-21T01:50:13.860Z,CA,ON,Ajax,43.8901,-79.0439
5281107,2017-06-21T01:54:13.847Z,CA,AB,Calgary,50.9722,-114.062
5290647,2017-06-21T02:54:36.890Z,CA,AB,Calgary,51.0571,-114.077
5485841,2017-06-21T03:11:42.410Z,CA,AB,Calgary,51.1387,-114.2015
5491807,2017-06-21T03:12:31.170Z,CA,AB,Spruce Grove,53.54759,-113.93833
4767798,2017-06-21T03:16:38.213Z,CA,ON,Concord,43.8031,-79.49185
5256037,2017-06-21T03:52:18.040Z,CA,ON,Toronto,43.7264,-79.3978
5303822,2017-06-21T03:55:29.760Z,CA,ON,Thunder Bay,48.4527,-89.2162
5324338,2017-06-21T03:56:26.157Z,CA,ON,Oshawa,43.9205,-78.8287
5419843,2017-06-21T04:04:51.417Z,CA,AB,Calgary,51.0823,-113.9578
4976851,2017-06-21T04:32:42.333Z,CA,ON,Kitchener,43.3904,-80.4317
5039382,2017-06-21T04:36:43.457Z,CA,ON,Markham,43.877,-79.2578
4546723,2017-06-21T05:01:29.120Z,CA,ON,Windsor,42.2957,-82.9599
5512926,2017-06-21T05:14:32.733Z,CA,AB,Calgary,51.053,-114.161
4932747,2017-06-21T05:30:23.430Z,CA,ON,Mississauga,43.5769,-79.6283
5375274,2017-06-21T06:00:34.010Z,CA,AB,Innisfail,52.0269,-113.9507
5451485,2017-06-21T06:08:56.033Z,CA,AB,Calgary,51.1581,-113.938
5565265,2017-06-21T06:18:48.517Z,CA,ON,North York,43.77137,-79.45198
4904274,2017-06-21T06:27:54.870Z,CA,AB,Calgary,51.1229,-114.189
5100968,2017-06-21T06:41:12.467Z,CA,ON,Sudbury,46.5,-80.9667
4520740,2017-06-21T07:00:04.867Z,CA,ON,Kitchener,43.4193,-80.3826
4520821,2017-06-21T07:00:05.127Z,CA,ON,Sarnia,42.96866,-82.40455
4746840,2017-06-21T07:15:05.700Z,CA,ON,Mississauga,43.59467,-79.70893
5521806,2017-06-21T07:15:17.743Z,CA,BC,Richmond,49.17,-123.1368
5322510,2017-06-21T07:56:15.033Z,CA,AB,Lethbridge,49.6836,-112.834
5382655,2017-06-21T08:01:09.680Z,CA,QC,Beloeil,45.565,-73.1913
5439113,2017-06-21T08:07:10.853Z,CA,ON,Brampton,43.7033,-79.7603
5062071,2017-06-21T08:38:03.843Z,CA,AB,Edmonton,53.50278,-113.62187
5244927,2017-06-21T08:51:19.533Z,CA,ON,Ancaster,43.208,-79.9652
4663040,2017-06-21T09:08:22.617Z,CA,ON,Toronto,43.6701,-79.3881
4795917,2017-06-21T09:18:24.987Z,CA,ON,Toronto,43.6963,-79.4125
5325689,2017-06-21T09:56:37.257Z,CA,AB,Beaumont,53.43276,-113.43939
4849410,2017-06-21T10:23:07.780Z,CA,BC,Surrey,49.18437,-122.8564
4953944,2017-06-21T10:31:20.777Z,CA,ON,Mississauga,43.5738,-79.7193
4633000,2017-06-21T11:06:23.147Z,CA,BC,Kelowna,49.94215,-119.36233
4653177,2017-06-21T11:07:33.053Z,CA,AB,Calgary,50.93386,-114.03157
