id,time,country,province,city,lat,long
4644181,2017-06-21T00:07:12.440Z,CA,ON,Kingston,44.27264,-76.47826
4647306,2017-06-21T00:07:16.940Z,CA,NB,Quispamsis,45.4327,-65.9689
4955345,2017-06-21T00:31:26.043Z,CA,AB,Edmonton,53.50748,-113.68446
5187958,2017-06-21T00:46:51.733Z,CA,ON,Oshawa,43.886,-78.8722
5363056,2017-06-21T00:59:37.477Z,CA,MB,Thompson,55.7362,-97.8486
5535982,2017-06-21T01:16:39.707Z,CA,QC,Beloeil,45.5846,-73.2039
5577116,2017-06-21T01:19:36.197Z,CA,AB,Edmonton,53.587,-113.441
4918052,2017-06-21T01:29:11.470Z,CA,AB,Cochrane,51.1815,-114.468
5246251,2017-06-21T01:51:27.833Z,CA,AB,Edmonton,53.5515,-113.492
4621011,2017-06-21T02:05:41.087Z,CA,ON,Nepean,45.2778,-75.7563
4655467,2017-06-21T02:07:47.900Z,CA,ON,Markham,43.8341,-79.3302
5211093,2017-06-21T02:48:38.693Z,CA,ON,Burlington,43.3354,-79.8577
4776913,2017-06-21T03:17:08.453Z,CA,AB,Calgary,51.0818,-113.959
4944836,2017-06-21T03:30:59.783Z,CA,SK,Saskatoon,52.1225,-106.72488
4969319,2017-06-21T03:32:21.293Z,CA,ON,Mississauga,43.5869,-79.7559
5059041,2017-06-21T03:37:54.517Z,CA,ON,Mississauga,43.697,-79.65
5249758,2017-06-21T03:51:43.960Z,CA,ON,Ottawa,45.444,-75.693
4846537,2017-06-21T04:22:53.997Z,CA,ON,North York,43.77943,-79.41673
4927761,2017-06-21T04:30:00.473Z,CA,ON,Thunder Bay,48.4117,-89.2451
5078136,2017-06-21T04:39:15.890Z,CA,NS,Middle Sackville,44.79513,-63.74334
5124798,2017-06-21T04:42:43.540Z,CA,ON,Kanata,45.2823,-75.8459
5201335,2017-06-21T04:48:02.397Z,CA,AB,Fort Mcmurray,56.7377,-111.438
4895415,2017-06-21T05:27:04.563Z,CA,ON,Saint Catharines,43.1593,-79.2615
5127629,2017-06-21T05:42:53.510Z,CA,AB,Calgary,51.0494,-114.063
4627308,2017-06-21T06:05:56.130Z,CA,ON,Toronto,43.6557,-79.3646
5482419,2017-06-21T06:11:27.450Z,CA,AB,Calgary,51.05355,-113.96538
5592283,2017-06-21T06:21:06.550Z,CA,ON,Scarborough,43.7295,-79.2629
5165789,2017-06-21T06:45:24.310Z,CA,MB,Winnipeg,49.9429,-97.1651
5424862,2017-06-21T07:05:18.813Z,CA,ON,Toronto,43.63,-79.477
5470848,2017-06-21T07:10:43.800Z,CA,ON,North York,43.7275,-79.311
5445235,2017-06-21T08:07:52.690Z,CA,ON,East York,43.6906,-79.3125
5502766,2017-06-21T09:13:18.590Z,CA,ON,Thornhill,43.8395,-79.3831
5126754,2017-06-21T09:42:47.417Z,CA,AB,Edmonton,53.4149,-113.457
4528166,2017-06-21T10:00:26.063Z,CA,AB,Calgary,50.9412,-114.114
4584595,2017-06-21T11:02:42.350Z,CA,ON,Etobicoke,43.6381,-79.5787
5402380,2017-06-21T11:03:04.477Z,CA,SK,Regina,50.45045,-104.61422
4657124,2017-06-21T11:07:56.583Z,CA,AB,Calgary,51.08108,-114.09327
5050825,2017-06-21T11:37:25.170Z,CA,ON,Nepean,45.3596,-75.7436
4574672,2017-06-21T12:01:58.030Z,CA,ON,Peterborough,44.3022,-78.3342
5497898,2017-06-21T12:13:01.217Z,CA,ON,Cochrane,49.0863,-81.0167
4878321,2017-06-21T12:25:43.580Z,CA,AB,Edmonton,53.49696,-113.63503
5188967,2017-06-21T12:47:02.930Z,CA,AB,Calgary,50.8889,-113.991
4619866,2017-06-21T13:05:37.613Z,CA,ON,Whitby,43.8873,-78.9422
5497643,2017-06-21T13:13:01.057Z,CA,AB,Edmonton,53.5597,-113.629
5537051,2017-06-21T13:16:46.237Z,CA,AB,Edmonton,53.55095,-113.52033
5139347,2017-06-21T13:43:34.270Z,CA,ON,Sioux Lookout,50.0979,-91.922
5420950,2017-06-21T14:04:56.327Z,CA,AB,Fort Mcmurray,56.7377,-111.438
4745855,2017-06-21T14:15:03.173Z,CA,SK,Saskatoon,52.1289,-106.644
4976144,2017-06-21T14:32:41.307Z,CA,BC,Richmond,49.14286,-123.11773
5263456,2017-06-21T14:52:41.773Z,CA,SK,Saskatoon,52.1404,-106.608
4624865,2017-06-21T15:05:55.600Z,CA,ON,Thornhill,43.8137,-79.4538
5578564,2017-06-21T15:19:40.127Z,CA,ON,Mildmay,44.0676,-81.1167
4966757,2017-06-21T15:32:09.360Z,CA,ON,Mississauga,43.5738,-79.7193
4561388,2017-06-21T16:01:47.643Z,CA,ON,Bracebridge,45.02703,-79.30982
4564883,2017-06-21T16:01:51.797Z,CA,AB,Calgary,51.0378,-114.08
4999597,2017-06-21T16:34:08.787Z,CA,AB,Edmonton,53.5388,-113.494
5141144,2017-06-21T16:43:44.263Z,CA,ON,Sault Sainte Marie,46.5817,-84.3087
5421844,2017-06-21T17:04:59.620Z,CA,NL,St. John's,47.5144,-52.6566
5428411,2017-06-21T17:05:55.167Z,CA,AB,Edmonton,53.587,-113.441
4958515,2017-06-21T17:31:36.290Z,CA,AB,Edmonton,53.587,-113.441
5019138,2017-06-21T17:34:58.317Z,CA,ON,Scarborough,43.7084,-79.2856
5097469,2017-06-21T17:40:52.673Z,CA,AB,Edmonton,53.587,-113.441
5277927,2017-06-21T17:53:55.040Z,CA,AB,Edmonton,53.54797,-113.5942
4547754,2017-06-21T18:01:31.310Z,CA,ON,London,42.9399,-81.2709
5403064,2017-06-21T18:03:13.213Z,CA,ON,Collingwood,44.4962,-80.2194
5608814,2017-06-21T18:22:22.340Z,CA,AB,Calgary,51.12166,-114.07793
5130123,2017-06-21T18:43:00.560Z,CA,QC,Montreal,45.65,-73.4833
5203489,2017-06-21T18:48:12.430Z,CA,ON,Whitby,43.8873,-78.9422
4843594,2017-06-21T19:22:45.140Z,CA,AB,Calgary,51.1512,-114.2385
4908771,2017-06-21T19:28:21.017Z,CA,AB,Leduc,52.9504,-113.984
4932231,2017-06-21T19:30:22.327Z,CA,ON,Toronto,43.7129,-79.3888
5278218,2017-06-21T19:53:58.673Z,CA,ON,Chatham,42.4209,-82.1993
5340424,2017-06-21T19:58:01.553Z,CA,AB,Calgary,51.1229,-114.189
4717282,2017-06-21T20:12:55.183Z,CA,AB,Calgary,51.0378,-114.065
4759735,2017-06-21T20:15:55.687Z,CA,QC,Sainte-Foy,46.7823,-71.2882
4761765,2017-06-21T20:16:08.590Z,CA,ON,Brampton,43.7476,-79.6912
4825836,2017-06-21T20:21:03.900Z,CA,ON,Ottawa,45.4019,-75.7513
5164398,2017-06-21T20:45:21.677Z,CA,AB,Edmonton,53.587,-113.441
5223175,2017-06-21T20:49:40.347Z,CA,ON,Mississauga,43.5738,-79.7193
5358929,2017-06-21T20:59:21.770Z,CA,AB,Sherwood Park,53.528,-113.2512
5364734,2017-06-21T20:59:47.370Z,CA,ON,Ottawa,45.388,-75.729
4686588,2017-06-21T21:10:25.933Z,CA,AB,Calgary,51.0571,-114.077
5095386,2017-06-21T21:40:42.370Z,CA,AB,Calgary,51.1003,-113.95305
5486001,2017-06-21T22:11:45.420Z,CA,AB,Calgary,50.9278,-113.9682
5145643,2017-06-21T22:44:04.357Z,CA,ON,Toronto,43.6798,-79.3517
