id,time,country,province,city,lat,long
5441012,2017-06-21T00:07:16.057Z,CA,ON,Barrie,44.411,-79.693
4695515,2017-06-21T00:11:13.560Z,CA,QC,Laval,45.6409,-73.7542
5306499,2017-06-21T00:55:35.833Z,CA,ON,Fort Erie,42.91397,-78.9206
5609463,2017-06-21T01:22:23.693Z,CA,ON,Toronto,43.6715,-79.3801
5052277,2017-06-21T01:37:33.443Z,CA,QC,Montréal,45.5884,-73.5641
5222017,2017-06-21T01:49:33.093Z,CA,AB,Sherwood Park,53.5398,-113.283
5418135,2017-06-21T02:04:40.477Z,CA,SK,Regina,50.4574,-104.628
4770640,2017-06-21T02:16:44.170Z,CA,QC,Montréal,45.53153,-73.61362
5468246,2017-06-21T03:10:26.450Z,CA,AB,Calgary,51.0181,-113.96028
4782798,2017-06-21T03:17:24.413Z,CA,AB,Lethbridge,49.7,-112.8186
4929068,2017-06-21T03:30:06.953Z,CA,ON,Toronto,43.6796,-79.4343
5136594,2017-06-21T03:43:28.387Z,CA,AB,Edmonton,53.4104,-113.517
5255718,2017-06-21T03:52:14.180Z,CA,ON,Orangeville,43.9202,-80.0942
5484665,2017-06-21T04:11:42.080Z,CA,BC,Prince George,53.9448,-122.752
4780677,2017-06-21T04:17:17.190Z,CA,AB,Calgary,50.87401,-113.98432
5468317,2017-06-21T05:10:28.590Z,CA,SK,Saskatoon,52.1225,-106.72488
4794834,2017-06-21T05:18:24.950Z,CA,ON,Toronto,43.6666,-79.3823
4842936,2017-06-21T05:22:36.507Z,CA,SK,Saskatoon,52.0942,-106.6115
4964643,2017-06-21T05:31:55.780Z,CA,ON,Mississauga,43.6079,-79.6031
4784278,2017-06-21T06:17:34.530Z,CA,ON,North York,43.7263,-79.48373
4812583,2017-06-21T06:20:09.713Z,CA,QC,Saint-Constant,45.3668,-73.5659
5594493,2017-06-21T06:21:06.603Z,CA,ON,Chatham,42.422,-82.175
5613790,2017-06-21T06:22:54.370Z,CA,ON,Burlington,43.377,-79.8091
5064890,2017-06-21T06:38:14.770Z,CA,AB,Beaumont,53.36369,-113.43849
5371612,2017-06-21T07:00:17.743Z,CA,ON,Toronto,43.6565,-79.4547
4620539,2017-06-21T07:05:41.073Z,CA,AB,Calgary,50.9722,-114.062
4841862,2017-06-21T07:22:30.233Z,CA,ON,Burlington,43.303,-79.7988
4552278,2017-06-21T08:01:34.393Z,CA,ON,Windsor,42.2908,-82.987
4764791,2017-06-21T08:16:24.060Z,CA,NB,Saint John,45.2563,-65.9432
4956853,2017-06-21T08:31:35.027Z,CA,AB,Sherwood Park,53.54428,-113.30027
4969761,2017-06-21T08:32:20.460Z,CA,ON,Toronto,43.6651,-79.4369
5136934,2017-06-21T08:43:28.550Z,CA,ON,Kitchener,43.4319,-80.42856
5142382,2017-06-21T08:43:49.200Z,CA,AB,Edmonton,53.5129,-113.623
4682247,2017-06-21T09:09:59.380Z,CA,AB,Calgary,50.87401,-113.98432
5024499,2017-06-21T09:35:27.110Z,CA,ON,Oakville,43.4464,-79.7593
5060252,2017-06-21T09:37:57.050Z,CA,MB,Winnipeg,49.82414,-97.15159
4607497,2017-06-21T10:04:39.707Z,CA,ON,Toronto,43.68304,-79.32345
4908096,2017-06-21T10:28:15.337Z,CA,ON,Toronto,43.6546,-79.3879
4937200,2017-06-21T10:30:37.967Z,CA,ON,Mississauga,43.584,-79.6062
5171415,2017-06-21T10:45:45.010Z,CA,AB,Calgary,51.063,-113.889
5352608,2017-06-21T10:59:01.380Z,CA,ON,Woodbridge,43.843,-79.558
4612778,2017-06-21T11:05:00.703Z,CA,ON,Toronto,43.643,-79.3383
4791972,2017-06-21T11:18:09.773Z,CA,AB,Calgary,51.1198,-113.93023
4872265,2017-06-21T11:25:03.393Z,CA,ON,Toronto,43.6666,-79.3823
5136915,2017-06-21T11:43:31.250Z,CA,AB,Lethbridge,49.6836,-112.834
5177966,2017-06-21T11:46:11.007Z,CA,AB,Calgary,50.9505,-113.947
5237840,2017-06-21T11:50:56.980Z,CA,AB,Edmonton,53.5181,-113.5797
4618211,2017-06-21T13:05:28.983Z,CA,AB,Edmonton,53.587,-113.441
4622636,2017-06-21T13:05:47.410Z,CA,AB,Fort Mcmurray,56.68414,-111.35061
5498896,2017-06-21T13:13:05.067Z,CA,ON,Waterloo,43.4664,-80.5226
4739249,2017-06-21T13:14:32.400Z,CA,AB,Calgary,51.0203,-114.152
4998386,2017-06-21T13:34:05.290Z,CA,AB,Edmonton,53.4739,-113.483
5027046,2017-06-21T14:35:42.667Z,CA,AB,Edmonton,53.44218,-113.44523
5252080,2017-06-21T14:51:55.220Z,CA,AB,Edmonton,53.4593,-113.4145
5332047,2017-06-21T14:57:09.560Z,CA,AB,Edmonton,53.5129,-113.623
4610607,2017-06-21T15:04:54.873Z,CA,ON,Toronto,43.6891,-79.3857
5529470,2017-06-21T15:16:03.217Z,CA,NS,Halifax,44.64875,-63.59148
4624574,2017-06-21T16:05:55.490Z,CA,ON,Orangeville,43.9202,-80.0942
4730277,2017-06-21T16:13:57.177Z,CA,AB,Edmonton,53.40508,-113.53462
5262560,2017-06-21T16:52:37.833Z,CA,ON,Thornhill,43.8395,-79.3831
5386655,2017-06-21T17:01:34.753Z,CA,ON,North York,43.787,-79.4169
4765425,2017-06-21T17:16:22.940Z,CA,ON,Guelph,43.5776,-80.2201
5025171,2017-06-21T17:35:32.113Z,CA,ON,Mississauga,43.5355,-79.6915
5130726,2017-06-21T17:43:02.983Z,CA,AB,Calgary,51.1188,-113.9471
5265709,2017-06-21T17:52:49.377Z,CA,AB,Edmonton,53.4557,-113.4224
5604083,2017-06-21T18:21:52.800Z,CA,ON,North York,43.7647,-79.4915
4962475,2017-06-21T18:31:49.860Z,CA,AB,Calgary,50.9316,-114.096
4989556,2017-06-21T18:33:33.717Z,CA,AB,Edmonton,53.4567,-113.5801
4992633,2017-06-21T18:33:40.460Z,CA,ON,Barrie,44.3303,-79.7268
5235848,2017-06-21T18:50:46.593Z,CA,ON,Kitchener,43.4553,-80.4845
4524714,2017-06-21T19:00:06.133Z,CA,ON,Cambridge,43.4471,-80.0828
5371435,2017-06-21T19:00:17.597Z,CA,SK,Saskatoon,52.13052,-106.66315
4554481,2017-06-21T19:01:36.807Z,CA,ON,Burlington,43.3753,-79.82895
4607086,2017-06-21T19:04:39.510Z,CA,ON,Scarborough,43.7667,-79.2386
5436064,2017-06-21T19:06:55.850Z,CA,ON,Kitchener,43.4381,-80.5099
4941525,2017-06-21T19:30:51.083Z,CA,ON,Brampton,43.69369,-79.76795
5024881,2017-06-21T19:35:25.700Z,CA,AB,Beaumont,53.3545,-113.414
5335401,2017-06-21T19:57:33.380Z,CA,ON,Mississauga,43.5634,-79.6509
4713060,2017-06-21T20:12:36.133Z,CA,AB,Edmonton,53.6134,-113.541
4587106,2017-06-21T21:02:55.117Z,CA,ON,Saint Catharines,43.1644,-79.2456
5408065,2017-06-21T21:03:56.163Z,CA,ON,Toronto,43.6459,-79.3857
5449244,2017-06-21T21:08:24.137Z,CA,AB,Calgary,51.1387,-114.2015
4668818,2017-06-21T21:08:51.740Z,CA,ON,Etobicoke,43.6068,-79.5063
4728994,2017-06-21T21:13:49.973Z,CA,ON,Saint Catharines,43.1941,-79.2525
5133342,2017-06-21T21:43:16.647Z,CA,AB,Edmonton,53.4567,-113.5801
5155080,2017-06-21T21:44:31.863Z,CA,QC,Saint-Eustache,45.5656,-73.9135
4562851,2017-06-21T22:01:48.800Z,CA,ON,Kingston,44.2585,-76.4897
4620792,2017-06-21T22:05:40.883Z,CA,ON,Ottawa,45.4298,-75.6931
4964317,2017-06-21T22:31:53.197Z,CA,QC,Gatineau,45.46846,-75.69981
5244595,2017-06-21T22:51:20.933Z,CA,AB,Grande Prairie,55.1723,-118.795
