id,time,country,province,city,lat,long
5431236,2017-06-21T00:06:16.383Z,CA,AB,Calgary,51.1581,-113.938
4830279,2017-06-21T00:21:28.310Z,CA,AB,Calgary,50.94552,-114.07608
5335383,2017-06-21T00:57:32.620Z,CA,ON,Mississauga,43.5634,-79.6509
4581357,2017-06-21T01:02:28.400Z,CA,SK,Saskatoon,52.1209,-106.57283
5471810,2017-06-21T01:10:54.853Z,CA,BC,Richmond,49.16989,-123.10467
5478448,2017-06-21T01:11:14.897Z,CA,SK,Saskatoon,52.0836,-106.63
4742193,2017-06-21T01:14:46.967Z,CA,SK,Regina,50.44721,-104.6348
5572888,2017-06-21T01:19:20.783Z,CA,AB,Calgary,51.1229,-114.189
4976936,2017-06-21T01:32:44.940Z,CA,ON,Sudbury,46.493,-81.0009
5275401,2017-06-21T01:53:40.853Z,CA,BC,Kaslo,49.91122,-116.90508
5382801,2017-06-21T02:01:12.993Z,CA,ON,Ottawa,45.37008,-75.7025
5508684,2017-06-21T02:13:58.080Z,CA,BC,Kelowna,49.8625,-119.5833
5514976,2017-06-21T02:14:46.340Z,CA,AB,Calgary,50.8837,-114.0326
5149445,2017-06-21T02:44:14.800Z,CA,QC,Montréal,45.502,-73.562
5554177,2017-06-21T03:17:54.530Z,CA,AB,Fort Mcmurray,56.7282,-111.37168
5561719,2017-06-21T03:18:33.547Z,CA,AB,Calgary,50.89935,-114.0463
5102191,2017-06-21T03:41:18.093Z,CA,ON,Oakville,43.4309,-79.7767
5599720,2017-06-21T04:21:22.493Z,CA,AB,Calgary,51.1387,-114.2015
4997572,2017-06-21T04:33:58.493Z,CA,AB,Edmonton,53.4564,-113.521
5160341,2017-06-21T04:45:05.807Z,CA,ON,Lindsay,44.2915,-78.5495
5396671,2017-06-21T05:02:28.160Z,CA,ON,Toronto,43.6666,-79.3823
4596720,2017-06-21T05:03:44.960Z,CA,AB,Calgary,51.0494,-113.9564
4722753,2017-06-21T05:13:23.760Z,CA,QC,Montréal,45.49577,-73.55319
4732549,2017-06-21T05:14:01.337Z,CA,AB,Calgary,51.1229,-114.189
5435866,2017-06-21T06:06:55.800Z,CA,MB,Winnipeg,49.9392,-97.0962
4618670,2017-06-21T07:05:32.840Z,CA,AB,Edmonton,53.60156,-113.40854
5475860,2017-06-21T07:11:00.707Z,CA,ON,Mississauga,43.6046,-79.6729
4874229,2017-06-21T07:25:16.510Z,CA,ON,Cambridge,43.38899,-80.3556
4898057,2017-06-21T07:27:18.840Z,CA,AB,Edmonton,53.48624,-113.41728
4914757,2017-06-21T08:28:52.000Z,CA,ON,Richmond Hill,43.8939,-79.4375
4754594,2017-06-21T09:15:33.403Z,CA,ON,Bolton,43.9319,-79.8056
5225246,2017-06-21T09:49:54.803Z,CA,QC,Montréal,45.5514,-73.6116
5243846,2017-06-21T09:51:16.960Z,CA,AB,Calgary,51.13152,-114.2093
4584976,2017-06-21T10:02:43.107Z,CA,AB,Airdrie,51.3082,-114.0398
4601971,2017-06-21T10:04:23.603Z,CA,AB,Edmonton,53.4567,-113.5801
4602355,2017-06-21T10:04:24.413Z,CA,ON,Scarborough,43.7876,-79.1541
4748170,2017-06-21T10:15:07.920Z,CA,ON,Toronto,43.72388,-79.4021
4849203,2017-06-21T10:23:07.093Z,CA,ON,Toronto,43.6735,-79.403
4909466,2017-06-21T10:28:20.960Z,CA,SK,Saskatoon,52.1202,-106.669
5172040,2017-06-21T10:45:45.333Z,CA,ON,Ottawa,45.4455,-75.6894
5484382,2017-06-21T11:11:37.933Z,CA,BC,Seymour Arm,51.13298,-120.12085
4812307,2017-06-21T11:20:07.333Z,CA,AB,Wetaskiwin,52.8333,-113.45
4827429,2017-06-21T11:21:13.237Z,CA,QC,Charlemagne,45.7643,-73.5036
4785390,2017-06-21T12:17:36.407Z,CA,AB,Sherwood Park,53.528,-113.2512
4903491,2017-06-21T12:27:54.927Z,CA,ON,Thunder Bay,48.4084,-89.255
5528736,2017-06-21T13:15:53.503Z,CA,ON,Thornhill,43.8137,-79.4538
5540958,2017-06-21T13:17:08.510Z,CA,ON,Richmond Hill,43.844,-79.402
5597420,2017-06-21T13:21:11.957Z,CA,QC,Gatineau,45.5124,-75.743
5025540,2017-06-21T13:35:32.403Z,CA,ON,Thunder Bay,48.3914,-89.262
5396266,2017-06-21T14:02:28.197Z,CA,ON,Toronto,43.6736,-79.4035
5413255,2017-06-21T14:04:23.527Z,CA,ON,Kitchener,43.4494,-80.47396
5435201,2017-06-21T14:06:48.953Z,CA,ON,Kingsville-Cottam,42.1769,-82.7635
5092451,2017-06-21T14:40:27.160Z,CA,QC,Laval,45.605,-73.7798
5121637,2017-06-21T14:42:25.107Z,CA,AB,Calgary,51.0419,-114.2
5351113,2017-06-21T14:59:04.723Z,CA,AB,Edmonton,53.49724,-113.6346
4524646,2017-06-21T15:00:05.410Z,CA,ON,Brantford,43.1772,-80.248
5435504,2017-06-21T15:06:52.160Z,CA,ON,Orillia,44.6078,-79.4175
5517970,2017-06-21T15:15:02.343Z,CA,BC,Bridesville,49.1696,-118.968
5521255,2017-06-21T15:15:17.743Z,CA,AB,Edmonton,53.5178,-113.552
4961950,2017-06-21T15:31:45.907Z,CA,ON,Ottawa,45.4129,-75.6901
5155327,2017-06-21T15:44:33.660Z,CA,AB,Calgary,51.0494,-113.9564
5324540,2017-06-21T15:56:30.070Z,CA,ON,Scarborough,43.7295,-79.2629
4804913,2017-06-21T16:19:16.380Z,CA,AB,Edmonton,53.51865,-113.6391
5048788,2017-06-21T16:37:21.960Z,CA,QC,Outremont,45.5218,-73.6031
5273540,2017-06-21T16:53:32.057Z,CA,ON,Mississauga,43.5769,-79.6283
5291730,2017-06-21T16:54:44.583Z,CA,ON,Etobicoke,43.6651,-79.5294
4617097,2017-06-21T17:05:22.853Z,CA,QC,Sainte-Foy,46.7823,-71.2882
4944816,2017-06-21T17:30:58.300Z,CA,ON,Thornhill,43.8137,-79.4538
5050931,2017-06-21T17:37:25.230Z,CA,ON,Scarborough,43.7458,-79.2353
5572474,2017-06-21T18:19:20.167Z,CA,ON,Ottawa,45.3617,-75.7905
5025026,2017-06-21T18:35:27.140Z,CA,QC,Jonquière,48.4163,-71.2417
5315924,2017-06-21T18:56:02.080Z,CA,SK,Kipling,50.10211,-102.62675
5340186,2017-06-21T18:58:01.327Z,CA,SK,Saskatoon,52.1225,-106.72488
5467677,2017-06-21T19:10:26.260Z,CA,AB,Calgary,51.0272,-114.0349
4921718,2017-06-21T19:29:27.623Z,CA,AB,Fort Mcmurray,56.695,-111.337
5273900,2017-06-21T19:53:28.923Z,CA,ON,Thunder Bay,48.3738,-89.2779
5365445,2017-06-21T19:59:47.340Z,CA,QC,Sherbrooke,45.3946,-71.8982
4700465,2017-06-21T20:11:37.150Z,CA,QC,Laval,45.5728,-73.73114
4731707,2017-06-21T20:14:01.400Z,CA,AB,Calgary,50.9722,-114.062
4990760,2017-06-21T20:33:40.143Z,CA,ON,Port Hope,43.9492,-78.2935
5008068,2017-06-21T20:34:31.137Z,CA,AB,Calgary,51.04539,-114.1579
5022685,2017-06-21T20:35:14.867Z,CA,ON,Burlington,43.35,-79.758
5024275,2017-06-21T20:35:22.890Z,CA,AB,Edmonton,53.4564,-113.521
5324902,2017-06-21T20:56:33.087Z,CA,QC,Montréal,45.5514,-73.6116
5394219,2017-06-21T21:02:24.230Z,CA,AB,Cochrane,51.1834,-114.4687
5425522,2017-06-21T21:05:25.197Z,CA,BC,Vancouver,49.24345,-123.07394
5003411,2017-06-21T21:34:23.003Z,CA,ON,Burlington,43.3379,-79.7981
5056395,2017-06-21T21:37:44.003Z,CA,ON,Waterloo,43.499,-80.5063
5581858,2017-06-21T22:20:06.180Z,CA,BC,Kamloops,50.6733,-120.333
5597637,2017-06-21T22:21:17.957Z,CA,SK,Saskatoon,52.1225,-106.72488
4955674,2017-06-21T22:31:25.343Z,CA,AB,Calgary,51.0486,-113.968
