id,time,country,province,city,lat,long,POIID
4573118,2017-06-21T00:01:57.150Z,CA,BC,Surrey,49.0374,-122.8299,POI1
4573118,2017-06-21T00:01:57.150Z,CA,BC,Surrey,49.0374,-122.8299,POI2
4594626,2017-06-21T00:03:35.360Z,CA,AB,Edmonton,53.54798,-113.59419,POI1
4594626,2017-06-21T00:03:35.360Z,CA,AB,Edmonton,53.54798,-113.59419,POI2
4760377,2017-06-21T00:15:58.440Z,CA,AB,Calgary,51.0486,-113.968,POI1
4760377,2017-06-21T00:15:58.440Z,CA,AB,Calgary,51.0486,-113.968,POI2
5214897,2017-06-21T00:49:01.160Z,CA,ON,Windsor,42.2962,-83.018,POI3
5341630,2017-06-21T00:58:10.020Z,CA,QC,Montréal,45.533,-73.6047,POI3
5247135,2017-06-21T01:51:27.800Z,CA,AB,Calgary,51.1387,-114.2015,POI1
5247135,2017-06-21T01:51:27.800Z,CA,AB,Calgary,51.1387,-114.2015,POI2
5270799,2017-06-21T01:53:13.420Z,CA,ON,Kingston,44.2585,-76.4897,POI3
5302673,2017-06-21T01:55:27.220Z,CA,AB,Calgary,51.0242,-114.1004,POI1
5302673,2017-06-21T01:55:27.220Z,CA,AB,Calgary,51.0242,-114.1004,POI2
4536740,2017-06-21T02:01:06.343Z,CA,ON,Kingston,44.2308,-76.4966,POI3
5057683,2017-06-21T03:37:51.700Z,CA,BC,Vancouver,49.26003,-123.15883,POI1
5057683,2017-06-21T03:37:51.700Z,CA,BC,Vancouver,49.26003,-123.15883,POI2
5136594,2017-06-21T03:43:28.387Z,CA,AB,Edmonton,53.4104,-113.517,POI1
5136594,2017-06-21T03:43:28.387Z,CA,AB,Edmonton,53.4104,-113.517,POI2
5157801,2017-06-21T03:44:45.927Z,CA,QC,Montréal,45.51351,-73.56434,POI3
4675885,2017-06-21T04:09:23.340Z,CA,AB,Edmonton,53.5427,-113.49027,POI1
4675885,2017-06-21T04:09:23.340Z,CA,AB,Edmonton,53.5427,-113.49027,POI2
4692743,2017-06-21T04:10:57.697Z,CA,AB,Edmonton,53.44234,-113.44511,POI1
4692743,2017-06-21T04:10:57.697Z,CA,AB,Edmonton,53.44234,-113.44511,POI2
4880144,2017-06-21T04:25:47.750Z,CA,ON,Windsor,42.2654,-83.0261,POI3
4937100,2017-06-21T04:30:37.637Z,CA,ON,Toronto,43.7007,-79.3852,POI3
5112473,2017-06-21T04:41:51.563Z,CA,AB,Edmonton,53.57741,-113.54723,POI1
5112473,2017-06-21T04:41:51.563Z,CA,AB,Edmonton,53.57741,-113.54723,POI2
5140073,2017-06-21T04:43:39.160Z,CA,AB,Edmonton,53.6134,-113.541,POI1
5140073,2017-06-21T04:43:39.160Z,CA,AB,Edmonton,53.6134,-113.541,POI2
5390027,2017-06-21T06:01:57.817Z,CA,AB,Calgary,51.0486,-113.968,POI1
5390027,2017-06-21T06:01:57.817Z,CA,AB,Calgary,51.0486,-113.968,POI2
4673342,2017-06-21T06:09:09.467Z,CA,AB,Calgary,50.9123,-113.9371,POI1
4673342,2017-06-21T06:09:09.467Z,CA,AB,Calgary,50.9123,-113.9371,POI2
4679142,2017-06-21T06:09:43.453Z,CA,AB,Calgary,50.90911,-114.04693,POI1
4679142,2017-06-21T06:09:43.453Z,CA,AB,Calgary,50.90911,-114.04693,POI2
4706857,2017-06-21T06:12:03.033Z,CA,ON,Brantford,43.1772,-80.248,POI3
5290180,2017-06-21T06:54:36.877Z,CA,ON,Brampton,43.6656,-79.747,POI3
4537728,2017-06-21T07:01:06.933Z,CA,AB,Calgary,50.9505,-113.947,POI1
4537728,2017-06-21T07:01:06.933Z,CA,AB,Calgary,50.9505,-113.947,POI2
5543237,2017-06-21T07:17:18.957Z,CA,AB,Calgary,51.1387,-114.2015,POI1
5543237,2017-06-21T07:17:18.957Z,CA,AB,Calgary,51.1387,-114.2015,POI2
5042734,2017-06-21T07:36:58.143Z,CA,ON,York,43.6927,-79.4806,POI3
5135238,2017-06-21T07:43:21.580Z,CA,ON,Oakville,43.4309,-79.7767,POI3
5277197,2017-06-21T07:53:51.957Z,CA,SK,Macrorie,51.41184,-107.15691,POI1
5277197,2017-06-21T07:53:51.957Z,CA,SK,Macrorie,51.41184,-107.15691,POI2
5284763,2017-06-21T07:54:21.963Z,CA,AB,Edmonton,53.6095,-113.47631,POI1
5284763,2017-06-21T07:54:21.963Z,CA,AB,Edmonton,53.6095,-113.47631,POI2
5489672,2017-06-21T08:12:12.463Z,CA,AB,Edmonton,53.5418,-113.52209,POI1
5489672,2017-06-21T08:12:12.463Z,CA,AB,Edmonton,53.5418,-113.52209,POI2
4878959,2017-06-21T08:25:44.297Z,CA,AB,Calgary,50.98086,-114.05393,POI1
4878959,2017-06-21T08:25:44.297Z,CA,AB,Calgary,50.98086,-114.05393,POI2
5112013,2017-06-21T08:41:48.130Z,CA,ON,Scarborough,43.7703,-79.2165,POI3
4711906,2017-06-21T09:12:30.333Z,CA,ON,Cornwall,45.0467,-74.7455,POI3
4711684,2017-06-21T09:12:33.520Z,CA,ON,Toronto,43.6531,-79.4847,POI3
4910123,2017-06-21T09:28:21.137Z,CA,ON,Fort Erie,42.90265,-78.9347,POI3
5185334,2017-06-21T09:46:38.393Z,CA,ON,Richmond Hill,43.8939,-79.4375,POI3
5219528,2017-06-21T09:49:24.690Z,CA,ON,Toronto,43.7918,-79.2365,POI3
5308669,2017-06-21T09:55:44.973Z,CA,ON,Fort Frances,48.6116,-93.3976,POI3
4823922,2017-06-21T10:20:57.177Z,CA,AB,Edmonton,53.55,-113.5,POI1
4823922,2017-06-21T10:20:57.177Z,CA,AB,Edmonton,53.55,-113.5,POI2
4923307,2017-06-21T10:29:36.410Z,CA,AB,Saint Albert,53.65766,-113.65233,POI1
4923307,2017-06-21T10:29:36.410Z,CA,AB,Saint Albert,53.65766,-113.65233,POI2
4668901,2017-06-21T11:08:53.097Z,CA,QC,Montréal,45.4978,-73.5798,POI3
5536179,2017-06-21T11:16:41.927Z,CA,ON,Toronto,43.6504,-79.3717,POI3
5045869,2017-06-21T11:37:08.920Z,CA,ON,Brampton,43.7476,-79.6912,POI3
5260245,2017-06-21T11:52:30.343Z,CA,ON,Toronto,43.7068,-79.3991,POI3
4648919,2017-06-21T12:07:22.893Z,CA,AB,Beaumont,53.35874,-113.40559,POI1
4648919,2017-06-21T12:07:22.893Z,CA,AB,Beaumont,53.35874,-113.40559,POI2
4768564,2017-06-21T12:16:39.123Z,CA,AB,Red Deer,52.2694,-113.769,POI1
4768564,2017-06-21T12:16:39.123Z,CA,AB,Red Deer,52.2694,-113.769,POI2
5114029,2017-06-21T12:41:58.707Z,CA,QC,Montreal,45.65,-73.4833,POI3
4723449,2017-06-21T13:13:27.257Z,CA,AB,Edmonton,53.44217,-113.4452,POI1
4723449,2017-06-21T13:13:27.257Z,CA,AB,Edmonton,53.44217,-113.4452,POI2
4935525,2017-06-21T13:30:37.733Z,CA,ON,Markham,43.8412,-79.3262,POI3
5530305,2017-06-21T14:16:03.403Z,CA,AB,Jasper,52.8996,-118.084,POI1
5530305,2017-06-21T14:16:03.403Z,CA,AB,Jasper,52.8996,-118.084,POI2
5538861,2017-06-21T14:16:57.300Z,CA,AB,Calgary,51.0621,-114.1159,POI1
5538861,2017-06-21T14:16:57.300Z,CA,AB,Calgary,51.0621,-114.1159,POI2
4835906,2017-06-21T15:21:58.553Z,CA,AB,Sherwood Park,53.5263,-113.287,POI1
4835906,2017-06-21T15:21:58.553Z,CA,AB,Sherwood Park,53.5263,-113.287,POI2
4843385,2017-06-21T15:22:41.163Z,CA,BC,Richmond,49.16527,-123.1267,POI1
4843385,2017-06-21T15:22:41.163Z,CA,BC,Richmond,49.16527,-123.1267,POI2
5190648,2017-06-21T15:47:06.950Z,CA,QC,Sainte-Foy,46.7612,-71.2938,POI3
