id,time,country,province,city,lat,long,POIID
5427789,2017-06-21T00:05:51.737Z,CA,ON,Gravenhurst,44.96188,-79.36836,POI3
5099698,2017-06-21T01:41:04.187Z,CA,BC,Maple Ridge,49.21789,-122.60043,POI1
5099698,2017-06-21T01:41:04.187Z,CA,BC,Maple Ridge,49.21789,-122.60043,POI2
5384663,2017-06-21T02:01:24.393Z,CA,AB,Saint Albert,53.6415,-113.614,POI1
5384663,2017-06-21T02:01:24.393Z,CA,AB,Saint Albert,53.6415,-113.614,POI2
5467019,2017-06-21T02:10:18.400Z,CA,ON,Oshawa,43.9156,-78.8632,POI3
5248821,2017-06-21T02:51:33.930Z,CA,AB,Calgary,50.8837,-114.0326,POI1
5248821,2017-06-21T02:51:33.930Z,CA,AB,Calgary,50.8837,-114.0326,POI2
4811067,2017-06-21T03:19:57.170Z,CA,ON,Guelph,43.5215,-80.2338,POI3
4905669,2017-06-21T03:28:05.050Z,CA,ON,Windsor,42.2949,-83.052,POI3
4723542,2017-06-21T04:13:27.603Z,CA,AB,Edmonton,53.44217,-113.4452,POI1
4723542,2017-06-21T04:13:27.603Z,CA,AB,Edmonton,53.44217,-113.4452,POI2
4787545,2017-06-21T04:17:46.017Z,CA,AB,Ponoka,52.73012,-113.47524,POI1
4787545,2017-06-21T04:17:46.017Z,CA,AB,Ponoka,52.73012,-113.47524,POI2
5371465,2017-06-21T05:00:17.627Z,CA,ON,Ottawa,45.3244,-75.6048,POI3
4640927,2017-06-21T05:06:56.910Z,CA,NL,Mount Pearl,47.516,-52.8088,POI4
5466754,2017-06-21T05:10:18.137Z,CA,ON,Brampton,43.7592,-79.7605,POI3
4726939,2017-06-21T05:13:46.227Z,CA,ON,Oshawa,43.88981,-78.83544,POI3
5331180,2017-06-21T05:57:02.790Z,CA,AB,Calgary,51.1264,-114.1419,POI1
5331180,2017-06-21T05:57:02.790Z,CA,AB,Calgary,51.1264,-114.1419,POI2
4542144,2017-06-21T06:01:21.827Z,CA,ON,Scarborough,43.77653,-79.30999,POI3
5322861,2017-06-21T06:56:17.293Z,CA,AB,Fort Mackay,57.29911,-111.50896,POI1
5322861,2017-06-21T06:56:17.293Z,CA,AB,Fort Mackay,57.29911,-111.50896,POI2
4737143,2017-06-21T07:14:21.227Z,CA,AB,Calgary,50.93674,-114.01066,POI1
4737143,2017-06-21T07:14:21.227Z,CA,AB,Calgary,50.93674,-114.01066,POI2
5543071,2017-06-21T07:17:16.570Z,CA,BC,West Vancouver,49.32984,-123.12417,POI1
5543071,2017-06-21T07:17:16.570Z,CA,BC,West Vancouver,49.32984,-123.12417,POI2
4835415,2017-06-21T07:21:55.070Z,CA,ON,Ottawa,45.4023,-75.7329,POI3
4966136,2017-06-21T07:32:05.067Z,CA,AB,Calgary,51.13417,-114.23782,POI1
4966136,2017-06-21T07:32:05.067Z,CA,AB,Calgary,51.13417,-114.23782,POI2
4998019,2017-06-21T07:34:01.500Z,CA,SK,Warman,52.3272,-106.568,POI1
4998019,2017-06-21T07:34:01.500Z,CA,SK,Warman,52.3272,-106.568,POI2
5230861,2017-06-21T07:50:27.420Z,CA,ON,Toronto,43.63,-79.477,POI3
5312536,2017-06-21T07:55:50.780Z,CA,ON,Toronto,43.6862,-79.402,POI3
5507758,2017-06-21T08:13:46.550Z,CA,ON,Thornhill,43.8137,-79.4538,POI3
5563289,2017-06-21T08:18:38.587Z,CA,ON,Sault Sainte Marie,46.5817,-84.3087,POI3
5023654,2017-06-21T08:35:22.297Z,CA,AB,Edmonton,53.56039,-113.45883,POI1
5023654,2017-06-21T08:35:22.297Z,CA,AB,Edmonton,53.56039,-113.45883,POI2
5092818,2017-06-21T08:40:29.820Z,CA,AB,Calgary,51.1387,-114.2015,POI1
5092818,2017-06-21T08:40:29.820Z,CA,AB,Calgary,51.1387,-114.2015,POI2
5211809,2017-06-21T08:48:38.743Z,CA,AB,Sherwood Park,53.53153,-113.25294,POI1
5211809,2017-06-21T08:48:38.743Z,CA,AB,Sherwood Park,53.53153,-113.25294,POI2
5225229,2017-06-21T08:49:54.677Z,CA,AB,Edmonton,53.5185,-113.6579,POI1
5225229,2017-06-21T08:49:54.677Z,CA,AB,Edmonton,53.5185,-113.6579,POI2
5234849,2017-06-21T08:50:44.210Z,CA,ON,Mississauga,43.7139,-79.6434,POI3
4892166,2017-06-21T09:26:47.527Z,CA,ON,Brampton,43.69125,-79.83495,POI3
5087820,2017-06-21T09:40:02.407Z,CA,ON,Richmond Hill,43.9061,-79.4338,POI3
4584976,2017-06-21T10:02:43.107Z,CA,AB,Airdrie,51.3082,-114.0398,POI1
4584976,2017-06-21T10:02:43.107Z,CA,AB,Airdrie,51.3082,-114.0398,POI2
4645760,2017-06-21T10:07:12.343Z,CA,ON,Ottawa,45.3244,-75.6048,POI3
5171415,2017-06-21T10:45:45.010Z,CA,AB,Calgary,51.063,-113.889,POI1
5171415,2017-06-21T10:45:45.010Z,CA,AB,Calgary,51.063,-113.889,POI2
5172040,2017-06-21T10:45:45.333Z,CA,ON,Ottawa,45.4455,-75.6894,POI3
5212985,2017-06-21T10:48:47.210Z,CA,AB,Calgary,50.9316,-114.096,POI1
5212985,2017-06-21T10:48:47.210Z,CA,AB,Calgary,50.9316,-114.096,POI2
4695340,2017-06-21T11:11:09.417Z,CA,MB,Winnipeg,49.8848,-97.2936,POI1
4695340,2017-06-21T11:11:09.417Z,CA,MB,Winnipeg,49.8848,-97.2936,POI2
5601335,2017-06-21T11:21:24.623Z,CA,NS,Sydney Mines,46.2397,-60.2275,POI4
4906272,2017-06-21T11:28:07.943Z,CA,AB,Edmonton,53.5129,-113.623,POI1
4906272,2017-06-21T11:28:07.943Z,CA,AB,Edmonton,53.5129,-113.623,POI2
5235919,2017-06-21T11:50:46.643Z,CA,BC,Delta,49.0934,-123.058,POI1
5235919,2017-06-21T11:50:46.643Z,CA,BC,Delta,49.0934,-123.058,POI2
5313789,2017-06-21T11:55:55.010Z,CA,BC,Surrey,49.08108,-122.79941,POI1
5313789,2017-06-21T11:55:55.010Z,CA,BC,Surrey,49.08108,-122.79941,POI2
5097653,2017-06-21T13:40:52.610Z,CA,ON,Toronto,43.7068,-79.3991,POI3
5603201,2017-06-21T14:21:40.990Z,CA,AB,Calgary,51.08733,-114.10837,POI1
5603201,2017-06-21T14:21:40.990Z,CA,AB,Calgary,51.08733,-114.10837,POI2
4998149,2017-06-21T14:34:01.107Z,CA,AB,Edmonton,53.5943,-113.42385,POI1
4998149,2017-06-21T14:34:01.107Z,CA,AB,Edmonton,53.5943,-113.42385,POI2
5191196,2017-06-21T14:47:06.877Z,CA,ON,Brampton,43.70569,-79.7152,POI3
5481361,2017-06-21T15:11:24.390Z,CA,BC,Richmond,49.16535,-123.12666,POI1
5481361,2017-06-21T15:11:24.390Z,CA,BC,Richmond,49.16535,-123.12666,POI2
4779215,2017-06-21T15:17:15.793Z,CA,ON,Mississauga,43.5982,-79.6344,POI3
5606013,2017-06-21T15:22:07.623Z,CA,AB,Calgary,50.9819,-114.1004,POI1
5606013,2017-06-21T15:22:07.623Z,CA,AB,Calgary,50.9819,-114.1004,POI2
5289320,2017-06-21T15:54:33.030Z,CA,ON,Markham,43.88,-79.2543,POI3
