id,time,country,province,city,lat,long,POIID
4540544,2017-06-21T00:01:18.393Z,CA,SK,Saskatoon,52.1225,-106.72488,POI1
4540544,2017-06-21T00:01:18.393Z,CA,SK,Saskatoon,52.1225,-106.72488,POI2
5014432,2017-06-21T00:34:42.583Z,CA,AB,Calgary,50.9938,-114.072,POI1
5014432,2017-06-21T00:34:42.583Z,CA,AB,Calgary,50.9938,-114.072,POI2
5124617,2017-06-21T00:42:41.727Z,CA,AB,Rocky Mountain House,52.3741,-114.915,POI1
5124617,2017-06-21T00:42:41.727Z,CA,AB,Rocky Mountain House,52.3741,-114.915,POI2
4609510,2017-06-21T01:04:46.857Z,CA,AB,Calgary,50.89822,-114.08717,POI1
4609510,2017-06-21T01:04:46.857Z,CA,AB,Calgary,50.89822,-114.08717,POI2
5429951,2017-06-21T01:06:10.267Z,CA,ON,Oshawa,43.8894,-78.8766,POI3
4767041,2017-06-21T01:16:29.800Z,CA,SK,North Battleford,52.781,-108.312,POI1
4767041,2017-06-21T01:16:29.800Z,CA,SK,North Battleford,52.781,-108.312,POI2
4785028,2017-06-21T01:17:31.063Z,CA,ON,Kanata,45.3387,-75.9001,POI3
4994403,2017-06-21T01:33:53.347Z,CA,AB,Calgary,51.0571,-114.077,POI1
4994403,2017-06-21T01:33:53.347Z,CA,AB,Calgary,51.0571,-114.077,POI2
5023931,2017-06-21T01:35:22.440Z,CA,ON,Mississauga,43.5738,-79.7193,POI3
5426405,2017-06-21T02:05:36.420Z,CA,AB,Calgary,51.1229,-114.189,POI1
5426405,2017-06-21T02:05:36.420Z,CA,AB,Calgary,51.1229,-114.189,POI2
4734534,2017-06-21T02:14:10.493Z,CA,AB,Calgary,51.1467,-114.3133,POI1
4734534,2017-06-21T02:14:10.493Z,CA,AB,Calgary,51.1467,-114.3133,POI2
4766961,2017-06-21T02:16:29.770Z,CA,ON,Kitchener,43.4553,-80.4845,POI3
4679901,2017-06-21T03:09:45.687Z,CA,ON,Toronto,43.7061,-79.39292,POI3
4992876,2017-06-21T03:33:42.080Z,CA,AB,Calgary,50.8476,-114.1958,POI1
4992876,2017-06-21T03:33:42.080Z,CA,AB,Calgary,50.8476,-114.1958,POI2
5165900,2017-06-21T03:45:24.603Z,CA,AB,Sherwood Park,53.5263,-113.287,POI1
5165900,2017-06-21T03:45:24.603Z,CA,AB,Sherwood Park,53.5263,-113.287,POI2
4643603,2017-06-21T04:07:06.583Z,CA,AB,Edmonton,53.60846,-113.45959,POI1
4643603,2017-06-21T04:07:06.583Z,CA,AB,Edmonton,53.60846,-113.45959,POI2
4993626,2017-06-21T04:33:49.263Z,CA,AB,Calgary,50.9505,-113.947,POI1
4993626,2017-06-21T04:33:49.263Z,CA,AB,Calgary,50.9505,-113.947,POI2
5007913,2017-06-21T04:34:31.103Z,CA,AB,Calgary,51.1087,-114.159,POI1
5007913,2017-06-21T04:34:31.103Z,CA,AB,Calgary,51.1087,-114.159,POI2
5282077,2017-06-21T04:54:14.167Z,CA,ON,Mississauga,43.5738,-79.7193,POI3
4548199,2017-06-21T05:01:29.547Z,CA,ON,Windsor,42.2545,-82.9809,POI3
5451044,2017-06-21T05:08:50.637Z,CA,NB,Dieppe,46.09613,-64.71325,POI4
5458457,2017-06-21T05:09:25.253Z,CA,AB,Calgary,51.1414,-114.076,POI1
5458457,2017-06-21T05:09:25.253Z,CA,AB,Calgary,51.1414,-114.076,POI2
5213878,2017-06-21T05:48:56.113Z,CA,AB,Red Deer,52.2468,-113.788,POI1
5213878,2017-06-21T05:48:56.113Z,CA,AB,Red Deer,52.2468,-113.788,POI2
4674706,2017-06-21T06:09:17.920Z,CA,AB,Calgary,50.9632,-114.082,POI1
4674706,2017-06-21T06:09:17.920Z,CA,AB,Calgary,50.9632,-114.082,POI2
4718790,2017-06-21T06:13:06.203Z,CA,AB,Calgary,50.9632,-114.082,POI1
4718790,2017-06-21T06:13:06.203Z,CA,AB,Calgary,50.9632,-114.082,POI2
5005231,2017-06-21T06:34:26.793Z,CA,AB,Beaumont,53.3545,-113.414,POI1
5005231,2017-06-21T06:34:26.793Z,CA,AB,Beaumont,53.3545,-113.414,POI2
5140479,2017-06-21T06:43:43.200Z,CA,ON,Toronto,43.6682,-79.4209,POI3
5165660,2017-06-21T06:45:24.443Z,CA,AB,Sherwood Park,53.5398,-113.283,POI1
5165660,2017-06-21T06:45:24.443Z,CA,AB,Sherwood Park,53.5398,-113.283,POI2
5326767,2017-06-21T06:56:41.530Z,CA,AB,Edmonton,53.60754,-113.48703,POI1
5326767,2017-06-21T06:56:41.530Z,CA,AB,Edmonton,53.60754,-113.48703,POI2
5410793,2017-06-21T07:04:14.160Z,CA,ON,Ottawa,45.4019,-75.7513,POI3
4728429,2017-06-21T07:13:49.317Z,CA,AB,Calgary,51.0486,-113.968,POI1
4728429,2017-06-21T07:13:49.317Z,CA,AB,Calgary,51.0486,-113.968,POI2
5002420,2017-06-21T07:34:17.187Z,CA,ON,Ottawa,45.4455,-75.6894,POI3
