id,time,country,province,city,lat,long,POIID
5104363,2017-06-21T00:41:22.937Z,CA,ON,Ottawa,45.4177,-75.6977,POI3
5246882,2017-06-21T00:51:29.253Z,CA,AB,Calgary,51.1264,-114.1419,POI1
5246882,2017-06-21T00:51:29.253Z,CA,AB,Calgary,51.1264,-114.1419,POI2
4843206,2017-06-21T01:22:41.570Z,CA,BC,Richmond,49.16527,-123.1267,POI1
4843206,2017-06-21T01:22:41.570Z,CA,BC,Richmond,49.16527,-123.1267,POI2
5232327,2017-06-21T01:50:31.533Z,CA,ON,Toronto,43.672,-79.3791,POI3
5234051,2017-06-21T01:50:40.167Z,CA,ON,Mississauga,43.5769,-79.6283,POI3
4691769,2017-06-21T02:10:49.720Z,CA,AB,Edmonton,53.4154,-113.4178,POI1
4691769,2017-06-21T02:10:49.720Z,CA,AB,Edmonton,53.4154,-113.4178,POI2
5559456,2017-06-21T02:18:17.967Z,CA,ON,Toronto,43.6606,-79.4635,POI3
4954766,2017-06-21T02:31:28.160Z,CA,ON,Brampton,43.68932,-79.76418,POI3
5030275,2017-06-21T02:35:58.173Z,CA,AB,Calgary,51.0829,-114.095,POI1
5030275,2017-06-21T02:35:58.173Z,CA,AB,Calgary,51.0829,-114.095,POI2
4623587,2017-06-21T03:05:47.317Z,CA,AB,Edmonton,53.55581,-113.60453,POI1
4623587,2017-06-21T03:05:47.317Z,CA,AB,Edmonton,53.55581,-113.60453,POI2
4674990,2017-06-21T03:09:18.350Z,CA,AB,Calgary,50.9632,-114.082,POI1
4674990,2017-06-21T03:09:18.350Z,CA,AB,Calgary,50.9632,-114.082,POI2
4833345,2017-06-21T03:21:43.470Z,CA,QC,La Tuque,47.42342,-72.78313,POI3
4912645,2017-06-21T03:28:40.550Z,CA,ON,Brampton,43.7536,-79.8022,POI3
5103552,2017-06-21T03:41:18.730Z,CA,QC,Pierrefonds,45.5052,-73.8418,POI3
5302106,2017-06-21T03:55:22.263Z,CA,AB,Calgary,51.07,-114.0297,POI1
5302106,2017-06-21T03:55:22.263Z,CA,AB,Calgary,51.07,-114.0297,POI2
4653118,2017-06-21T04:07:32.130Z,CA,QC,Montréal,45.4901,-73.6329,POI3
5496955,2017-06-21T04:12:57.573Z,CA,AB,Edmonton,53.58986,-113.66829,POI1
5496955,2017-06-21T04:12:57.573Z,CA,AB,Edmonton,53.58986,-113.66829,POI2
5576312,2017-06-21T04:19:33.997Z,CA,ON,Newmarket,44.0587,-79.4591,POI3
5588908,2017-06-21T04:20:46.907Z,CA,AB,Fort Mcmurray,56.695,-111.337,POI1
5588908,2017-06-21T04:20:46.907Z,CA,AB,Fort Mcmurray,56.695,-111.337,POI2
5609460,2017-06-21T04:22:22.960Z,CA,ON,Toronto,43.7675,-79.41185,POI3
5129179,2017-06-21T04:42:57.070Z,CA,AB,Calgary,51.0818,-113.959,POI1
5129179,2017-06-21T04:42:57.070Z,CA,AB,Calgary,51.0818,-113.959,POI2
5175053,2017-06-21T04:45:57.073Z,CA,SK,Saskatoon,52.1225,-106.72488,POI1
5175053,2017-06-21T04:45:57.073Z,CA,SK,Saskatoon,52.1225,-106.72488,POI2
5436231,2017-06-21T05:06:55.680Z,CA,ON,Kitchener,43.44629,-80.50782,POI3
4767903,2017-06-21T05:16:38.860Z,CA,AB,Calgary,50.94956,-114.0802,POI1
4767903,2017-06-21T05:16:38.860Z,CA,AB,Calgary,50.94956,-114.0802,POI2
5611889,2017-06-21T05:22:45.530Z,CA,ON,York,43.675,-79.4811,POI3
5211953,2017-06-21T05:48:37.177Z,CA,AB,Edmonton,53.4249,-113.595,POI1
5211953,2017-06-21T05:48:37.177Z,CA,AB,Edmonton,53.4249,-113.595,POI2
4579096,2017-06-21T06:02:22.767Z,CA,ON,Peterborough,44.3022,-78.3342,POI3
5412595,2017-06-21T06:04:20.090Z,CA,AB,Calgary,50.94976,-114.13004,POI1
5412595,2017-06-21T06:04:20.090Z,CA,AB,Calgary,50.94976,-114.13004,POI2
5479167,2017-06-21T06:11:14.837Z,CA,AB,High Level,58.53,-117.156,POI1
5479167,2017-06-21T06:11:14.837Z,CA,AB,High Level,58.53,-117.156,POI2
5514203,2017-06-21T06:14:43.200Z,CA,QC,Montréal,45.5066,-73.5884,POI3
5227374,2017-06-21T06:50:04.580Z,CA,AB,Spruce Grove,53.5533,-113.895,POI1
5227374,2017-06-21T06:50:04.580Z,CA,AB,Spruce Grove,53.5533,-113.895,POI2
4562945,2017-06-21T07:01:48.913Z,CA,ON,Kingston,44.2585,-76.4897,POI3
4626342,2017-06-21T07:05:56.033Z,CA,ON,Ottawa,45.3244,-75.6048,POI3
4680612,2017-06-21T07:09:48.223Z,CA,ON,Cambridge,43.3653,-80.3066,POI3
5055714,2017-06-21T07:37:44.133Z,CA,AB,Edmonton,53.6134,-113.541,POI1
5055714,2017-06-21T07:37:44.133Z,CA,AB,Edmonton,53.6134,-113.541,POI2
5236029,2017-06-21T07:50:51.140Z,CA,AB,Edmonton,53.48336,-113.68078,POI1
5236029,2017-06-21T07:50:51.140Z,CA,AB,Edmonton,53.48336,-113.68078,POI2
4795286,2017-06-21T08:18:24.860Z,CA,ON,Toronto,43.6862,-79.402,POI3
4807077,2017-06-21T09:19:26.147Z,CA,AB,Edmonton,53.62303,-113.40758,POI1
4807077,2017-06-21T09:19:26.147Z,CA,AB,Edmonton,53.62303,-113.40758,POI2
5190264,2017-06-21T09:47:06.870Z,CA,ON,Belleville,44.15695,-77.38936,POI3
4554502,2017-06-21T10:01:37.030Z,CA,AB,Calgary,51.0823,-113.9578,POI1
4554502,2017-06-21T10:01:37.030Z,CA,AB,Calgary,51.0823,-113.9578,POI2
4643116,2017-06-21T10:07:03.760Z,CA,ON,Markham,43.8436,-79.2741,POI3
4830572,2017-06-21T10:21:30.390Z,CA,ON,North York,43.7786,-79.4424,POI3
4881313,2017-06-21T10:25:54.347Z,CA,AB,Edmonton,53.5181,-113.5797,POI1
4881313,2017-06-21T10:25:54.347Z,CA,AB,Edmonton,53.5181,-113.5797,POI2
5306592,2017-06-21T10:55:37.303Z,CA,AB,Airdrie,51.25295,-114.02271,POI1
5306592,2017-06-21T10:55:37.303Z,CA,AB,Airdrie,51.25295,-114.02271,POI2
5318656,2017-06-21T10:56:05.150Z,CA,AB,Calgary,51.0381,-114.118,POI1
5318656,2017-06-21T10:56:05.150Z,CA,AB,Calgary,51.0381,-114.118,POI2
4616363,2017-06-21T11:05:16.183Z,CA,AB,Calgary,51.1581,-113.938,POI1
4616363,2017-06-21T11:05:16.183Z,CA,AB,Calgary,51.1581,-113.938,POI2
4919165,2017-06-21T11:29:18.030Z,CA,AB,Calgary,51.1229,-114.189,POI1
4919165,2017-06-21T11:29:18.030Z,CA,AB,Calgary,51.1229,-114.189,POI2
4930630,2017-06-21T11:30:18.397Z,CA,AB,Calgary,50.8837,-114.0326,POI1
4930630,2017-06-21T11:30:18.397Z,CA,AB,Calgary,50.8837,-114.0326,POI2
4974041,2017-06-21T11:32:36.603Z,CA,AB,Edmonton,53.5861,-113.5516,POI1
4974041,2017-06-21T11:32:36.603Z,CA,AB,Edmonton,53.5861,-113.5516,POI2
5346710,2017-06-21T11:58:40.980Z,CA,AB,Beaumont,53.35881,-113.40525,POI1
5346710,2017-06-21T11:58:40.980Z,CA,AB,Beaumont,53.35881,-113.40525,POI2
5472692,2017-06-21T12:10:59.880Z,CA,ON,Ajax,43.8959,-79.0344,POI3
4836198,2017-06-21T12:21:58.687Z,CA,AB,Calgary,51.0081,-114.073,POI1
4836198,2017-06-21T12:21:58.687Z,CA,AB,Calgary,51.0081,-114.073,POI2
5232997,2017-06-21T12:50:34.703Z,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3
5247860,2017-06-21T12:51:32.140Z,CA,AB,Calgary,51.0378,-114.08,POI1
5247860,2017-06-21T12:51:32.140Z,CA,AB,Calgary,51.0378,-114.08,POI2
5340835,2017-06-21T12:58:10.050Z,CA,ON,Guelph,43.49865,-80.23205,POI3
4793729,2017-06-21T13:18:10.940Z,CA,ON,Minnitaki,50.14628,-94.00072,POI1
4793729,2017-06-21T13:18:10.940Z,CA,ON,Minnitaki,50.14628,-94.00072,POI2
4793014,2017-06-21T13:18:12.903Z,CA,SK,Saskatoon,52.1225,-106.72488,POI1
4793014,2017-06-21T13:18:12.903Z,CA,SK,Saskatoon,52.1225,-106.72488,POI2
5559222,2017-06-21T13:18:18.007Z,CA,ON,Saint Catharines,43.1954,-79.2189,POI3
4826366,2017-06-21T13:21:13.017Z,CA,ON,Timmins,48.47408,-81.343,POI3
5228423,2017-06-21T13:50:09.827Z,CA,AB,Edmonton,53.60844,-113.45967,POI1
5228423,2017-06-21T13:50:09.827Z,CA,AB,Edmonton,53.60844,-113.45967,POI2
5304443,2017-06-21T13:55:35.740Z,CA,ON,Toronto,43.6477,-79.4174,POI3
5546601,2017-06-21T14:17:33.990Z,CA,ON,North York,43.7318,-79.4182,POI3
5589886,2017-06-21T14:20:50.597Z,CA,AB,Edmonton,53.51351,-113.59869,POI1
5589886,2017-06-21T14:20:50.597Z,CA,AB,Edmonton,53.51351,-113.59869,POI2
4953914,2017-06-21T14:31:20.670Z,CA,QC,Montréal,45.5047,-73.5558,POI3
5167574,2017-06-21T14:45:34.593Z,CA,ON,Barrie,44.389,-79.689,POI3
5501200,2017-06-21T15:13:16.370Z,CA,SK,Asquith,52.0667,-107.4333,POI1
5501200,2017-06-21T15:13:16.370Z,CA,SK,Asquith,52.0667,-107.4333,POI2
5529470,2017-06-21T15:16:03.217Z,CA,NS,Halifax,44.64875,-63.59148,POI4
4935120,2017-06-21T15:30:35.723Z,CA,ON,Brampton,43.6971,-79.7944,POI3
5169076,2017-06-21T15:45:36.197Z,CA,AB,Calgary,51.0104,-114.066,POI1
5169076,2017-06-21T15:45:36.197Z,CA,AB,Calgary,51.0104,-114.066,POI2
5188016,2017-06-21T15:46:51.760Z,CA,ON,Maple,43.8526,-79.5117,POI3
5281802,2017-06-21T15:54:13.900Z,CA,ON,Mississauga,43.5769,-79.6283,POI3
5357049,2017-06-21T15:59:16.763Z,CA,ON,Toronto,43.6497,-79.3833,POI3
4564883,2017-06-21T16:01:51.797Z,CA,AB,Calgary,51.0378,-114.08,POI1
4564883,2017-06-21T16:01:51.797Z,CA,AB,Calgary,51.0378,-114.08,POI2
5483349,2017-06-21T16:11:30.280Z,CA,SK,Yorkton,51.21488,-102.4626,POI1
5483349,2017-06-21T16:11:30.280Z,CA,SK,Yorkton,51.21488,-102.4626,POI2
4917841,2017-06-21T16:29:08.043Z,CA,BC,Richmond,49.1945,-123.04611,POI1
4917841,2017-06-21T16:29:08.043Z,CA,BC,Richmond,49.1945,-123.04611,POI2
5237521,2017-06-21T16:50:55.677Z,CA,AB,Calgary,50.9013,-114.032,POI1
5237521,2017-06-21T16:50:55.677Z,CA,AB,Calgary,50.9013,-114.032,POI2
4819314,2017-06-21T17:20:41.200Z,CA,AB,Calgary,51.1264,-114.1419,POI1
4819314,2017-06-21T17:20:41.200Z,CA,AB,Calgary,51.1264,-114.1419,POI2
4874512,2017-06-21T17:25:17.563Z,CA,ON,Windsor,42.2949,-83.052,POI3
4879077,2017-06-21T17:25:45.703Z,CA,AB,Edmonton,53.4154,-113.4178,POI1
4879077,2017-06-21T17:25:45.703Z,CA,AB,Edmonton,53.4154,-113.4178,POI2
5237616,2017-06-21T17:50:56.450Z,CA,AB,Calgary,50.8889,-113.991,POI1
5237616,2017-06-21T17:50:56.450Z,CA,AB,Calgary,50.8889,-113.991,POI2
4617636,2017-06-21T18:05:26.407Z,CA,QC,Laval,45.56757,-73.68657,POI3
4817254,2017-06-21T18:20:27.240Z,CA,AB,Nose Creek,54.81735,-119.16977,POI1
4817254,2017-06-21T18:20:27.240Z,CA,AB,Nose Creek,54.81735,-119.16977,POI2
4522946,2017-06-21T19:00:02.590Z,CA,ON,Chatham,42.4247,-82.1755,POI3
5577187,2017-06-21T19:19:36.510Z,CA,AB,Calgary,51.02536,-114.106,POI1
5577187,2017-06-21T19:19:36.510Z,CA,AB,Calgary,51.02536,-114.106,POI2
4839259,2017-06-21T19:22:15.397Z,CA,NB,Saint John,45.2781,-66.0679,POI4
5610658,2017-06-21T19:22:37.540Z,CA,ON,Toronto,43.6319,-79.3716,POI3
5006453,2017-06-21T19:34:28.683Z,CA,AB,Sherwood Park,53.528,-113.2512,POI1
5006453,2017-06-21T19:34:28.683Z,CA,AB,Sherwood Park,53.528,-113.2512,POI2
5315164,2017-06-21T19:56:00.097Z,CA,AB,Edmonton,53.5478,-113.59431,POI1
5315164,2017-06-21T19:56:00.097Z,CA,AB,Edmonton,53.5478,-113.59431,POI2
5332232,2017-06-21T19:57:11.967Z,CA,ON,Thornhill,43.8395,-79.3831,POI3
5339263,2017-06-21T19:57:55.953Z,CA,AB,Calgary,51.0381,-114.118,POI1
5339263,2017-06-21T19:57:55.953Z,CA,AB,Calgary,51.0381,-114.118,POI2
4641767,2017-06-21T20:06:57.080Z,CA,ON,Waterloo,43.4634,-80.5201,POI3
5447420,2017-06-21T20:08:13.473Z,CA,AB,Airdrie,51.2889,-114.015,POI1
5447420,2017-06-21T20:08:13.473Z,CA,AB,Airdrie,51.2889,-114.015,POI2
5486087,2017-06-21T20:11:43.750Z,CA,BC,Nanaimo,49.2154,-124.011,POI1
5486087,2017-06-21T20:11:43.750Z,CA,BC,Nanaimo,49.2154,-124.011,POI2
5559579,2017-06-21T20:18:17.987Z,CA,AB,Edmonton,53.46652,-113.42628,POI1
5559579,2017-06-21T20:18:17.987Z,CA,AB,Edmonton,53.46652,-113.42628,POI2
4890847,2017-06-21T20:26:38.870Z,CA,AB,Edmonton,53.5185,-113.6579,POI1
4890847,2017-06-21T20:26:38.870Z,CA,AB,Edmonton,53.5185,-113.6579,POI2
