id,time,country,province,city,lat,long,POIID
5536273,2017-06-21T00:16:46.743Z,CA,ON,North York,43.72477,-79.48433,POI3
4806881,2017-06-21T00:19:27.620Z,CA,ON,Cambridge,43.33,-80.2879,POI3
5606224,2017-06-21T00:22:07.580Z,CA,MB,Winnipeg,49.9031,-97.115,POI1
5606224,2017-06-21T00:22:07.580Z,CA,MB,Winnipeg,49.9031,-97.115,POI2
5019697,2017-06-21T00:35:02.647Z,CA,AB,Calgary,51.05661,-113.99864,POI1
5019697,2017-06-21T00:35:02.647Z,CA,AB,Calgary,51.05661,-113.99864,POI2
5134310,2017-06-21T00:43:19.783Z,CA,SK,Saskatoon,52.1455,-106.586,POI1
5134310,2017-06-21T00:43:19.783Z,CA,SK,Saskatoon,52.1455,-106.586,POI2
4667534,2017-06-21T01:08:44.860Z,CA,ON,Ottawa,45.4019,-75.7513,POI3
5014038,2017-06-21T01:34:44.290Z,CA,AB,Sherwood Park,53.52282,-113.33192,POI1
5014038,2017-06-21T01:34:44.290Z,CA,AB,Sherwood Park,53.52282,-113.33192,POI2
4572145,2017-06-21T02:01:56.813Z,CA,ON,Barrie,44.37411,-79.6951,POI3
5431795,2017-06-21T02:06:20.293Z,CA,ON,Toronto,43.6459,-79.3857,POI3
5448309,2017-06-21T02:08:20.197Z,CA,AB,Calgary,51.04351,-113.97832,POI1
5448309,2017-06-21T02:08:20.197Z,CA,AB,Calgary,51.04351,-113.97832,POI2
4829090,2017-06-21T02:21:22.950Z,CA,AB,Edmonton,53.47821,-113.39114,POI1
4829090,2017-06-21T02:21:22.950Z,CA,AB,Edmonton,53.47821,-113.39114,POI2
5196710,2017-06-21T02:47:41.837Z,CA,ON,Cambridge,43.35562,-80.31181,POI3
5314858,2017-06-21T02:56:02.177Z,CA,ON,Oshawa,43.9156,-78.8632,POI3
5146454,2017-06-21T03:44:04.300Z,CA,AB,Spruce Grove,53.5533,-113.895,POI1
5146454,2017-06-21T03:44:04.300Z,CA,AB,Spruce Grove,53.5533,-113.895,POI2
5432835,2017-06-21T04:06:30.357Z,CA,ON,Toronto,43.6798,-79.3517,POI3
5204866,2017-06-21T04:48:15.687Z,CA,ON,Windsor,42.2307,-83.088,POI3
5248256,2017-06-21T04:51:32.187Z,CA,AB,Calgary,50.9632,-114.082,POI1
5248256,2017-06-21T04:51:32.187Z,CA,AB,Calgary,50.9632,-114.082,POI2
5328487,2017-06-21T04:56:51.613Z,CA,ON,Ottawa,45.4203,-75.7004,POI3
5458606,2017-06-21T05:09:27.330Z,CA,AB,Red Deer,52.2895,-113.814,POI1
5458606,2017-06-21T05:09:27.330Z,CA,AB,Red Deer,52.2895,-113.814,POI2
5503938,2017-06-21T05:13:29.120Z,CA,AB,Calgary,51.0584,-114.10153,POI1
5503938,2017-06-21T05:13:29.120Z,CA,AB,Calgary,51.0584,-114.10153,POI2
4910257,2017-06-21T05:28:23.800Z,CA,AB,Calgary,51.0486,-113.968,POI1
4910257,2017-06-21T05:28:23.800Z,CA,AB,Calgary,51.0486,-113.968,POI2
5126827,2017-06-21T05:42:48.650Z,CA,SK,North Battleford,52.7864,-108.314,POI1
5126827,2017-06-21T05:42:48.650Z,CA,SK,North Battleford,52.7864,-108.314,POI2
5181221,2017-06-21T05:46:14.523Z,CA,ON,Toronto,43.6575,-79.3783,POI3
4584028,2017-06-21T06:02:38.207Z,CA,ON,Kitchener,43.4453,-80.4905,POI3
5507624,2017-06-21T06:13:44.030Z,CA,ON,Toronto,43.6735,-79.403,POI3
5004879,2017-06-21T06:34:26.503Z,CA,ON,Toronto,43.7813,-79.3038,POI3
5066120,2017-06-21T06:38:21.267Z,CA,AB,Calgary,51.0823,-113.9578,POI1
5066120,2017-06-21T06:38:21.267Z,CA,AB,Calgary,51.0823,-113.9578,POI2
4571600,2017-06-21T07:01:58.257Z,CA,ON,Newmarket,44.0498,-79.4988,POI3
4677693,2017-06-21T07:09:33.327Z,CA,NB,Eel Ground,47.0181,-65.5707,POI4
4594438,2017-06-21T08:03:30.563Z,CA,AB,Fort Mcmurray,56.695,-111.337,POI1
4594438,2017-06-21T08:03:30.563Z,CA,AB,Fort Mcmurray,56.695,-111.337,POI2
5596330,2017-06-21T08:21:07.020Z,CA,ON,Thunder Bay,48.3738,-89.2779,POI3
4928737,2017-06-21T08:30:07.050Z,CA,AB,Calgary,50.91167,-114.10311,POI1
4928737,2017-06-21T08:30:07.050Z,CA,AB,Calgary,50.91167,-114.10311,POI2
5105661,2017-06-21T08:41:28.123Z,CA,AB,Calgary,50.88705,-114.07857,POI1
5105661,2017-06-21T08:41:28.123Z,CA,AB,Calgary,50.88705,-114.07857,POI2
