id,time,country,province,city,lat,long,POIID
5376475,2017-06-21T00:00:35.880Z,CA,QC,Beloeil,45.565,-73.1913,POI3
5389109,2017-06-21T00:01:45.590Z,CA,QC,Saint-Hyacinthe,45.63921,-72.95635,POI3
4619445,2017-06-21T00:05:35.723Z,CA,AB,Edmonton,53.4564,-113.521,POI1
4619445,2017-06-21T00:05:35.723Z,CA,AB,Edmonton,53.4564,-113.521,POI2
4625175,2017-06-21T00:05:56.247Z,CA,ON,Kingston,44.24748,-76.493,POI3
4691479,2017-06-21T00:10:45.987Z,CA,AB,Calgary,51.0081,-114.073,POI1
4691479,2017-06-21T00:10:45.987Z,CA,AB,Calgary,51.0081,-114.073,POI2
5354336,2017-06-21T00:59:10.563Z,CA,QC,Montréal,45.4978,-73.5798,POI3
4526821,2017-06-21T01:00:21.630Z,CA,AB,Calgary,50.9722,-114.062,POI1
4526821,2017-06-21T01:00:21.630Z,CA,AB,Calgary,50.9722,-114.062,POI2
4557841,2017-06-21T01:01:37.170Z,CA,ON,Brampton,43.6656,-79.747,POI3
5592505,2017-06-21T01:21:06.690Z,CA,AB,Calgary,51.0163,-114.088,POI1
5592505,2017-06-21T01:21:06.690Z,CA,AB,Calgary,51.0163,-114.088,POI2
5303521,2017-06-21T01:55:30.073Z,CA,ON,York,43.675,-79.4811,POI3
4527583,2017-06-21T02:00:24.580Z,CA,AB,Edmonton,53.4398,-113.53742,POI1
4527583,2017-06-21T02:00:24.580Z,CA,AB,Edmonton,53.4398,-113.53742,POI2
4759461,2017-06-21T02:15:53.580Z,CA,AB,Calgary,51.1515,-114.125,POI1
4759461,2017-06-21T02:15:53.580Z,CA,AB,Calgary,51.1515,-114.125,POI2
5579016,2017-06-21T02:19:44.040Z,CA,AB,Calgary,51.0494,-113.9564,POI1
5579016,2017-06-21T02:19:44.040Z,CA,AB,Calgary,51.0494,-113.9564,POI2
4943702,2017-06-21T02:30:53.637Z,CA,ON,Kingston,44.2585,-76.4897,POI3
5063503,2017-06-21T02:38:10.590Z,CA,QC,Montréal,45.5312,-73.7097,POI3
5335065,2017-06-21T02:57:33.107Z,CA,ON,Mississauga,43.5771,-79.6306,POI3
5216610,2017-06-21T03:49:12.580Z,CA,ON,Mississauga,43.58059,-79.74159,POI3
5333290,2017-06-21T03:57:19.807Z,CA,AB,Edmonton,53.50982,-113.44132,POI1
5333290,2017-06-21T03:57:19.807Z,CA,AB,Edmonton,53.50982,-113.44132,POI2
5445366,2017-06-21T04:07:53.183Z,CA,ON,Toronto,43.7028,-79.3877,POI3
5547115,2017-06-21T04:17:38.097Z,CA,ON,Burlington,43.3294,-79.9116,POI3
5033043,2017-06-21T04:36:12.800Z,CA,QC,Montréal,45.6,-73.5333,POI3
5146521,2017-06-21T04:44:04.363Z,CA,ON,Toronto,43.6557,-79.3646,POI3
5405338,2017-06-21T05:03:29.550Z,CA,ON,North York,43.781,-79.3483,POI3
4779895,2017-06-21T05:17:13.040Z,CA,ON,Markham,43.897,-79.265,POI3
5213785,2017-06-21T05:48:51.393Z,CA,AB,Edmonton,53.44144,-113.43615,POI1
5213785,2017-06-21T05:48:51.393Z,CA,AB,Edmonton,53.44144,-113.43615,POI2
5392918,2017-06-21T07:02:16.280Z,CA,AB,Calgary,51.0621,-114.1159,POI1
5392918,2017-06-21T07:02:16.280Z,CA,AB,Calgary,51.0621,-114.1159,POI2
5530456,2017-06-21T07:16:02.817Z,CA,AB,Mackenzie,59.16394,-118.68253,POI1
5530456,2017-06-21T07:16:02.817Z,CA,AB,Mackenzie,59.16394,-118.68253,POI2
4857307,2017-06-21T07:23:45.820Z,CA,AB,Red Deer,52.2694,-113.769,POI1
4857307,2017-06-21T07:23:45.820Z,CA,AB,Red Deer,52.2694,-113.769,POI2
4999285,2017-06-21T07:34:06.280Z,CA,AB,Ponoka,52.6755,-113.576,POI1
4999285,2017-06-21T07:34:06.280Z,CA,AB,Ponoka,52.6755,-113.576,POI2
5046468,2017-06-21T07:37:13.910Z,CA,ON,Brampton,43.7717,-79.66824,POI3
5111699,2017-06-21T07:41:51.570Z,CA,QC,Westmount,45.4873,-73.6043,POI3
5462024,2017-06-21T08:09:55.553Z,CA,AB,Calgary,51.02087,-114.10618,POI1
5462024,2017-06-21T08:09:55.553Z,CA,AB,Calgary,51.02087,-114.10618,POI2
4840695,2017-06-21T08:22:20.000Z,CA,AB,Edmonton,53.5451,-113.512,POI1
4840695,2017-06-21T08:22:20.000Z,CA,AB,Edmonton,53.5451,-113.512,POI2
4964612,2017-06-21T08:31:54.543Z,CA,ON,Brampton,43.69091,-79.76568,POI3
5277323,2017-06-21T08:53:53.877Z,CA,NB,Fredericton,45.94696,-66.67805,POI4
5336373,2017-06-21T08:57:41.280Z,CA,AB,Calgary,50.9505,-113.947,POI1
5336373,2017-06-21T08:57:41.280Z,CA,AB,Calgary,50.9505,-113.947,POI2
5424574,2017-06-21T09:05:16.590Z,CA,AB,Calgary,51.02087,-114.10617,POI1
5424574,2017-06-21T09:05:16.590Z,CA,AB,Calgary,51.02087,-114.10617,POI2
4860254,2017-06-21T09:24:01.160Z,CA,AB,Calgary,51.0829,-114.095,POI1
4860254,2017-06-21T09:24:01.160Z,CA,AB,Calgary,51.0829,-114.095,POI2
5285395,2017-06-21T09:54:22.310Z,CA,AB,Calgary,51.0823,-113.9578,POI1
5285395,2017-06-21T09:54:22.310Z,CA,AB,Calgary,51.0823,-113.9578,POI2
4580495,2017-06-21T10:02:23.197Z,CA,AB,Edmonton,53.6313,-113.5245,POI1
4580495,2017-06-21T10:02:23.197Z,CA,AB,Edmonton,53.6313,-113.5245,POI2
4607497,2017-06-21T10:04:39.707Z,CA,ON,Toronto,43.68304,-79.32345,POI3
4688351,2017-06-21T10:10:31.360Z,CA,AB,Calgary,51.14815,-114.12483,POI1
4688351,2017-06-21T10:10:31.360Z,CA,AB,Calgary,51.14815,-114.12483,POI2
4840574,2017-06-21T10:22:20.493Z,CA,ON,North York,43.787,-79.4169,POI3
5083166,2017-06-21T10:39:42.067Z,CA,AB,Beaumont,53.36369,-113.43849,POI1
5083166,2017-06-21T10:39:42.067Z,CA,AB,Beaumont,53.36369,-113.43849,POI2
5520903,2017-06-21T11:15:18.220Z,CA,ON,Toronto,43.6459,-79.3857,POI3
5541631,2017-06-21T11:17:15.560Z,CA,AB,Edmonton,53.587,-113.441,POI1
5541631,2017-06-21T11:17:15.560Z,CA,AB,Edmonton,53.587,-113.441,POI2
4808749,2017-06-21T11:19:41.290Z,CA,AB,Saint Albert,53.6334,-113.6353,POI1
4808749,2017-06-21T11:19:41.290Z,CA,AB,Saint Albert,53.6334,-113.6353,POI2
5142563,2017-06-21T11:43:49.367Z,CA,AB,Calgary,51.0486,-113.968,POI1
5142563,2017-06-21T11:43:49.367Z,CA,AB,Calgary,51.0486,-113.968,POI2
5311034,2017-06-21T11:55:50.767Z,CA,ON,Burlington,43.3889,-79.7682,POI3
4623983,2017-06-21T12:05:49.817Z,CA,AB,Sherwood Park,53.528,-113.2512,POI1
4623983,2017-06-21T12:05:49.817Z,CA,AB,Sherwood Park,53.528,-113.2512,POI2
5594832,2017-06-21T12:21:07.117Z,CA,AB,Calgary,51.17117,-114.11487,POI1
5594832,2017-06-21T12:21:07.117Z,CA,AB,Calgary,51.17117,-114.11487,POI2
5051068,2017-06-21T12:37:25.963Z,CA,AB,Wetaskiwin,52.8333,-113.45,POI1
5051068,2017-06-21T12:37:25.963Z,CA,AB,Wetaskiwin,52.8333,-113.45,POI2
5206245,2017-06-21T12:48:22.830Z,CA,BC,Vancouver,49.2878,-123.1339,POI1
5206245,2017-06-21T12:48:22.830Z,CA,BC,Vancouver,49.2878,-123.1339,POI2
5262130,2017-06-21T12:52:36.897Z,CA,AB,Rocky Mountain House,52.3741,-114.915,POI1
5262130,2017-06-21T12:52:36.897Z,CA,AB,Rocky Mountain House,52.3741,-114.915,POI2
4624671,2017-06-21T13:05:55.697Z,CA,SK,Saskatoon,52.1218,-106.645,POI1
4624671,2017-06-21T13:05:55.697Z,CA,SK,Saskatoon,52.1218,-106.645,POI2
5439069,2017-06-21T13:07:07.600Z,CA,ON,Thornhill,43.8395,-79.3831,POI3
5493515,2017-06-21T13:12:42.590Z,CA,AB,Calgary,51.1325,-114.0276,POI1
5493515,2017-06-21T13:12:42.590Z,CA,AB,Calgary,51.1325,-114.0276,POI2
5614689,2017-06-21T13:23:01.370Z,CA,ON,London,42.9611,-81.2431,POI3
4895530,2017-06-21T13:27:04.680Z,CA,ON,Toronto,43.6682,-79.4209,POI3
5348286,2017-06-21T13:58:47.957Z,CA,AB,Edmonton,53.4643,-113.4371,POI1
5348286,2017-06-21T13:58:47.957Z,CA,AB,Edmonton,53.4643,-113.4371,POI2
4600135,2017-06-21T14:04:09.133Z,CA,SK,Saskatoon,52.0961,-106.6252,POI1
4600135,2017-06-21T14:04:09.133Z,CA,SK,Saskatoon,52.0961,-106.6252,POI2
4834090,2017-06-21T14:21:46.737Z,CA,ON,North York,43.7318,-79.4182,POI3
5474976,2017-06-21T15:11:03.113Z,CA,SK,Meadow Lake,54.13285,-108.42484,POI1
5474976,2017-06-21T15:11:03.113Z,CA,SK,Meadow Lake,54.13285,-108.42484,POI2
4956788,2017-06-21T15:31:34.997Z,CA,AB,Calgary,51.0818,-113.959,POI1
4956788,2017-06-21T15:31:34.997Z,CA,AB,Calgary,51.0818,-113.959,POI2
4894926,2017-06-21T16:27:04.280Z,CA,ON,Milton,43.5152,-79.8802,POI3
4596325,2017-06-21T17:03:43.380Z,CA,AB,Calgary,51.063,-113.889,POI1
4596325,2017-06-21T17:03:43.380Z,CA,AB,Calgary,51.063,-113.889,POI2
4636105,2017-06-21T17:06:35.577Z,CA,AB,Edmonton,53.4593,-113.4145,POI1
4636105,2017-06-21T17:06:35.577Z,CA,AB,Edmonton,53.4593,-113.4145,POI2
5491444,2017-06-21T17:12:27.360Z,CA,AB,Red Deer,52.2468,-113.788,POI1
5491444,2017-06-21T17:12:27.360Z,CA,AB,Red Deer,52.2468,-113.788,POI2
5502791,2017-06-21T17:13:19.440Z,CA,AB,Calgary,51.02092,-114.10621,POI1
5502791,2017-06-21T17:13:19.440Z,CA,AB,Calgary,51.02092,-114.10621,POI2
4780521,2017-06-21T17:17:15.823Z,CA,ON,Ottawa,45.416,-75.639,POI3
4912527,2017-06-21T17:28:38.520Z,CA,AB,Saint Albert,53.6415,-113.614,POI1
4912527,2017-06-21T17:28:38.520Z,CA,AB,Saint Albert,53.6415,-113.614,POI2
5145350,2017-06-21T17:44:04.500Z,CA,QC,Montreal,45.5695,-73.5731,POI3
5331861,2017-06-21T17:57:06.483Z,CA,QC,Beloeil,45.565,-73.1913,POI3
4531924,2017-06-21T18:00:43.630Z,CA,AB,Calgary,51.0494,-113.9564,POI1
4531924,2017-06-21T18:00:43.630Z,CA,AB,Calgary,51.0494,-113.9564,POI2
4704171,2017-06-21T18:11:50.390Z,CA,AB,Calgary,51.0571,-114.077,POI1
4704171,2017-06-21T18:11:50.390Z,CA,AB,Calgary,51.0571,-114.077,POI2
4706979,2017-06-21T18:12:04.483Z,CA,AB,Edmonton,53.6075,-113.48717,POI1
4706979,2017-06-21T18:12:04.483Z,CA,AB,Edmonton,53.6075,-113.48717,POI2
5606270,2017-06-21T18:22:08.287Z,CA,AB,Calgary,50.98603,-114.01043,POI1
5606270,2017-06-21T18:22:08.287Z,CA,AB,Calgary,50.98603,-114.01043,POI2
5253147,2017-06-21T18:52:02.800Z,CA,AB,Spruce Grove,53.54626,-113.88188,POI1
5253147,2017-06-21T18:52:02.800Z,CA,AB,Spruce Grove,53.54626,-113.88188,POI2
5004205,2017-06-21T19:34:26.520Z,CA,ON,Toronto,43.6682,-79.4209,POI3
5063367,2017-06-21T19:38:10.180Z,CA,ON,Brampton,43.6656,-79.747,POI3
5206743,2017-06-21T19:48:23.557Z,CA,ON,Kitchener,43.4453,-80.4905,POI3
5508075,2017-06-21T20:13:48.337Z,CA,MB,Winnipeg,49.86654,-97.12965,POI1
5508075,2017-06-21T20:13:48.337Z,CA,MB,Winnipeg,49.86654,-97.12965,POI2
5530727,2017-06-21T20:16:07.650Z,CA,SK,Saskatoon,52.116,-106.669,POI1
5530727,2017-06-21T20:16:07.650Z,CA,SK,Saskatoon,52.116,-106.669,POI2
4925775,2017-06-21T21:29:51.810Z,CA,ON,Richmond Hill,43.844,-79.402,POI3
5097913,2017-06-21T21:40:52.500Z,CA,AB,Calgary,51.0419,-114.2,POI1
