id,time,country,province,city,lat,long,POIID
4611304,2017-06-21T00:04:53.723Z,CA,ON,Acton,43.6319,-80.0378,POI3
5423995,2017-06-21T01:05:11.470Z,CA,NS,Halifax,44.68178,-63.48592,POI4
4614767,2017-06-21T01:05:11.673Z,CA,AB,Calgary,51.0494,-113.9564,POI1
4614767,2017-06-21T01:05:11.673Z,CA,AB,Calgary,51.0494,-113.9564,POI2
4718692,2017-06-21T01:13:05.160Z,CA,AB,Calgary,50.8476,-114.1958,POI1
4718692,2017-06-21T01:13:05.160Z,CA,AB,Calgary,50.8476,-114.1958,POI2
5571013,2017-06-21T01:19:09.323Z,CA,MB,Winnipeg,49.9392,-97.0962,POI1
5571013,2017-06-21T01:19:09.323Z,CA,MB,Winnipeg,49.9392,-97.0962,POI2
5176797,2017-06-21T01:46:06.380Z,CA,QC,Pierrefonds,45.50325,-73.77436,POI3
4896878,2017-06-21T02:27:09.910Z,CA,AB,Calgary,51.0876,-114.0214,POI1
4896878,2017-06-21T02:27:09.910Z,CA,AB,Calgary,51.0876,-114.0214,POI2
5012101,2017-06-21T02:34:42.450Z,CA,AB,Beaumont,53.3545,-113.414,POI1
5012101,2017-06-21T02:34:42.450Z,CA,AB,Beaumont,53.3545,-113.414,POI2
4640615,2017-06-21T03:06:57.177Z,CA,ON,Nepean,45.2778,-75.7563,POI3
5183907,2017-06-21T03:46:29.643Z,CA,ON,Barrie,44.3303,-79.7268,POI3
5470825,2017-06-21T04:10:41.130Z,CA,ON,Toronto,43.643,-79.3383,POI3
4967871,2017-06-21T04:32:13.857Z,CA,SK,Saskatoon,52.1225,-106.72488,POI1
4967871,2017-06-21T04:32:13.857Z,CA,SK,Saskatoon,52.1225,-106.72488,POI2
5381099,2017-06-21T05:01:02.623Z,CA,SK,Saskatoon,52.1368,-106.726,POI1
5381099,2017-06-21T05:01:02.623Z,CA,SK,Saskatoon,52.1368,-106.726,POI2
4549533,2017-06-21T05:01:33.323Z,CA,ON,London,42.9611,-81.2431,POI3
5469534,2017-06-21T06:10:29.700Z,CA,ON,Toronto,43.66401,-79.37632,POI3
4695042,2017-06-21T06:11:07.640Z,CA,ON,Scarborough,43.83597,-79.22787,POI3
5477751,2017-06-21T06:11:14.900Z,CA,AB,Calgary,51.1467,-114.3133,POI1
5477751,2017-06-21T06:11:14.900Z,CA,AB,Calgary,51.1467,-114.3133,POI2
4841026,2017-06-21T06:22:25.790Z,CA,SK,Saskatoon,52.1418,-106.702,POI1
4841026,2017-06-21T06:22:25.790Z,CA,SK,Saskatoon,52.1418,-106.702,POI2
4945145,2017-06-21T06:31:03.083Z,CA,AB,Calgary,51.0905,-114.182,POI1
4945145,2017-06-21T06:31:03.083Z,CA,AB,Calgary,51.0905,-114.182,POI2
5055545,2017-06-21T06:37:44.197Z,CA,AB,Calgary,50.9505,-113.947,POI1
5055545,2017-06-21T06:37:44.197Z,CA,AB,Calgary,50.9505,-113.947,POI2
5174738,2017-06-21T06:45:59.007Z,CA,ON,Fort Erie,42.9052,-78.9365,POI3
5374041,2017-06-21T07:00:23.650Z,CA,ON,Mississauga,43.5924,-79.6953,POI3
4571739,2017-06-21T07:01:59.663Z,CA,ON,Pembroke,45.827,-77.1116,POI3
5583575,2017-06-21T07:20:16.707Z,CA,QC,Hampstead,45.482,-73.6374,POI3
4839586,2017-06-21T07:22:15.060Z,CA,AB,Calgary,51.0081,-114.073,POI1
4839586,2017-06-21T07:22:15.060Z,CA,AB,Calgary,51.0081,-114.073,POI2
4951709,2017-06-21T07:31:19.677Z,CA,AB,Calgary,51.11363,-114.07077,POI1
4951709,2017-06-21T07:31:19.677Z,CA,AB,Calgary,51.11363,-114.07077,POI2
5145946,2017-06-21T07:44:04.290Z,CA,ON,Toronto,43.6641,-79.399,POI3
5528409,2017-06-21T08:15:52.233Z,CA,AB,Lethbridge,49.6836,-112.834,POI1
5528409,2017-06-21T08:15:52.233Z,CA,AB,Lethbridge,49.6836,-112.834,POI2
4765912,2017-06-21T08:16:23.900Z,CA,AB,Cochrane,51.1815,-114.468,POI1
4765912,2017-06-21T08:16:23.900Z,CA,AB,Cochrane,51.1815,-114.468,POI2
5568283,2017-06-21T08:19:04.900Z,CA,ON,Ottawa,45.4298,-75.6931,POI3
5213628,2017-06-21T08:48:48.163Z,CA,AB,Beaumont,53.3501,-113.4187,POI1
5213628,2017-06-21T08:48:48.163Z,CA,AB,Beaumont,53.3501,-113.4187,POI2
5472065,2017-06-21T09:10:57.150Z,CA,SK,Saskatoon,52.1242,-106.665,POI1
5472065,2017-06-21T09:10:57.150Z,CA,SK,Saskatoon,52.1242,-106.665,POI2
4972878,2017-06-21T09:32:35.540Z,CA,AB,Calgary,51.0416,-114.068,POI1
4972878,2017-06-21T09:32:35.540Z,CA,AB,Calgary,51.0416,-114.068,POI2
5219834,2017-06-21T09:49:24.200Z,CA,SK,Saskatoon,52.1564,-106.6873,POI1
5219834,2017-06-21T09:49:24.200Z,CA,SK,Saskatoon,52.1564,-106.6873,POI2
5222170,2017-06-21T09:49:34.377Z,CA,AB,Calgary,51.05187,-113.94978,POI1
5222170,2017-06-21T09:49:34.377Z,CA,AB,Calgary,51.05187,-113.94978,POI2
4601055,2017-06-21T10:04:10.687Z,CA,ON,Newmarket,44.039,-79.4724,POI3
5105533,2017-06-21T10:41:28.177Z,CA,ON,Waterloo,43.49312,-80.62382,POI3
5361796,2017-06-21T10:59:31.817Z,CA,AB,Calgary,51.1814,-114.1235,POI1
5361796,2017-06-21T10:59:31.817Z,CA,AB,Calgary,51.1814,-114.1235,POI2
4760754,2017-06-21T11:15:56.127Z,CA,AB,Sherwood Park,53.528,-113.2512,POI1
4760754,2017-06-21T11:15:56.127Z,CA,AB,Sherwood Park,53.528,-113.2512,POI2
5579418,2017-06-21T11:19:49.033Z,CA,MB,Winnipeg,49.8845,-97.1342,POI1
5579418,2017-06-21T11:19:49.033Z,CA,MB,Winnipeg,49.8845,-97.1342,POI2
5581277,2017-06-21T11:19:59.377Z,CA,ON,Toronto,43.6715,-79.3801,POI3
5523887,2017-06-21T12:15:30.397Z,CA,AB,Calgary,51.0075,-114.004,POI1
5523887,2017-06-21T12:15:30.397Z,CA,AB,Calgary,51.0075,-114.004,POI2
5536658,2017-06-21T12:16:46.393Z,CA,AB,Calgary,51.1414,-114.076,POI1
5536658,2017-06-21T12:16:46.393Z,CA,AB,Calgary,51.1414,-114.076,POI2
4968011,2017-06-21T12:32:12.210Z,CA,ON,Markham,43.90991,-79.25684,POI3
4974651,2017-06-21T12:32:39.937Z,CA,ON,Richmond Hill,43.8939,-79.4375,POI3
5175281,2017-06-21T12:45:58.913Z,CA,ON,Toronto,43.6651,-79.4369,POI3
5426895,2017-06-21T13:05:45.303Z,CA,AB,Edmonton,53.5527,-113.42168,POI1
5426895,2017-06-21T13:05:45.303Z,CA,AB,Edmonton,53.5527,-113.42168,POI2
5536008,2017-06-21T13:16:38.817Z,CA,AB,Calgary,50.9093,-114.1028,POI1
5536008,2017-06-21T13:16:38.817Z,CA,AB,Calgary,50.9093,-114.1028,POI2
4801708,2017-06-21T13:18:57.760Z,CA,ON,Scarborough,43.7507,-79.3003,POI3
4911756,2017-06-21T13:28:34.230Z,CA,AB,Calgary,51.1581,-113.938,POI1
4911756,2017-06-21T13:28:34.230Z,CA,AB,Calgary,51.1581,-113.938,POI2
5125333,2017-06-21T13:42:41.890Z,CA,AB,Blackfalds,52.3833,-113.8,POI1
5125333,2017-06-21T13:42:41.890Z,CA,AB,Blackfalds,52.3833,-113.8,POI2
5136842,2017-06-21T13:43:28.790Z,CA,ON,Thornhill,43.8395,-79.3831,POI3
5368408,2017-06-21T14:00:02.667Z,CA,QC,L'Ancienne-Lorette,46.79279,-71.34689,POI3
4871553,2017-06-21T14:25:01.217Z,CA,ON,Richmond Hill,43.844,-79.402,POI3
5051607,2017-06-21T14:37:29.290Z,CA,AB,Edmonton,53.4104,-113.517,POI1
5051607,2017-06-21T14:37:29.290Z,CA,AB,Edmonton,53.4104,-113.517,POI2
5273004,2017-06-21T14:53:28.393Z,CA,ON,Sudbury,46.5081,-80.945,POI3
4625261,2017-06-21T15:05:54.540Z,CA,BC,Harrison Hot Springs,49.30138,-121.78452,POI1
4625261,2017-06-21T15:05:54.540Z,CA,BC,Harrison Hot Springs,49.30138,-121.78452,POI2
4791215,2017-06-21T15:18:02.433Z,CA,SK,Saskatoon,52.1225,-106.72488,POI1
4791215,2017-06-21T15:18:02.433Z,CA,SK,Saskatoon,52.1225,-106.72488,POI2
5243051,2017-06-21T15:51:14.347Z,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1
5243051,2017-06-21T15:51:14.347Z,CA,AB,Fort Mcmurray,56.7141,-111.38,POI2
4766358,2017-06-21T16:16:25.483Z,CA,AB,Calgary,51.0242,-114.1004,POI1
