id,time,country,province,city,lat,long,POIID
5570559,2017-06-21T00:19:06.363Z,CA,ON,Ottawa,45.4298,-75.6931,POI3
4616590,2017-06-21T01:05:20.230Z,CA,AB,Edmonton,53.4564,-113.521,POI1
4616590,2017-06-21T01:05:20.230Z,CA,AB,Edmonton,53.4564,-113.521,POI2
5459675,2017-06-21T01:09:44.357Z,CA,ON,Timmins,48.47885,-81.34472,POI3
5506053,2017-06-21T01:13:37.507Z,CA,AB,Calgary,50.99703,-114.12648,POI1
5506053,2017-06-21T01:13:37.507Z,CA,AB,Calgary,50.99703,-114.12648,POI2
4842453,2017-06-21T01:22:36.617Z,CA,SK,Saskatoon,52.1242,-106.665,POI1
4842453,2017-06-21T01:22:36.617Z,CA,SK,Saskatoon,52.1242,-106.665,POI2
5131034,2017-06-21T01:43:04.013Z,CA,SK,Saskatoon,52.1242,-106.665,POI1
5131034,2017-06-21T01:43:04.013Z,CA,SK,Saskatoon,52.1242,-106.665,POI2
5322883,2017-06-21T02:56:17.967Z,CA,ON,Windsor,42.3084,-82.83846,POI3
4554212,2017-06-21T03:01:35.887Z,CA,ON,Kitchener,43.4381,-80.5099,POI3
4566292,2017-06-21T03:01:51.800Z,CA,ON,Mississauga,43.603,-79.5938,POI3
5080934,2017-06-21T03:39:27.580Z,CA,ON,Kitchener,43.4134,-80.496,POI3
5212086,2017-06-21T03:48:40.803Z,CA,QC,Montreal,45.5695,-73.5731,POI3
5334183,2017-06-21T03:57:23.100Z,CA,SK,Saskatoon,52.09842,-106.58334,POI1
5334183,2017-06-21T03:57:23.100Z,CA,SK,Saskatoon,52.09842,-106.58334,POI2
5531526,2017-06-21T04:16:09.370Z,CA,BC,Vancouver,49.26438,-123.11898,POI1
5531526,2017-06-21T04:16:09.370Z,CA,BC,Vancouver,49.26438,-123.11898,POI2
5566083,2017-06-21T04:18:50.337Z,CA,AB,Grande Prairie,55.1769,-118.7762,POI1
5566083,2017-06-21T04:18:50.337Z,CA,AB,Grande Prairie,55.1769,-118.7762,POI2
5306347,2017-06-21T04:55:35.680Z,CA,ON,Scarborough,43.8315,-79.2599,POI3
5484617,2017-06-21T05:11:39.720Z,CA,BC,Richmond,49.17982,-123.07537,POI1
5484617,2017-06-21T05:11:39.720Z,CA,BC,Richmond,49.17982,-123.07537,POI2
5203584,2017-06-21T05:48:12.140Z,CA,AB,Edmonton,53.5547,-113.4834,POI1
5203584,2017-06-21T05:48:12.140Z,CA,AB,Edmonton,53.5547,-113.4834,POI2
5293055,2017-06-21T05:54:45.940Z,CA,AB,Ponoka,52.6768,-113.5815,POI1
5293055,2017-06-21T05:54:45.940Z,CA,AB,Ponoka,52.6768,-113.5815,POI2
5377998,2017-06-21T06:00:40.957Z,CA,BC,Surrey,49.08108,-122.79941,POI1
5377998,2017-06-21T06:00:40.957Z,CA,BC,Surrey,49.08108,-122.79941,POI2
5425510,2017-06-21T06:05:24.647Z,CA,ON,Collingwood,44.503,-80.217,POI3
4617549,2017-06-21T06:05:25.320Z,CA,ON,North York,43.7552,-79.4398,POI3
5549108,2017-06-21T06:17:38.353Z,CA,ON,Toronto,43.6682,-79.4209,POI3
5094313,2017-06-21T06:40:42.170Z,CA,ON,York,43.703,-79.512,POI3
5177303,2017-06-21T06:46:06.923Z,CA,AB,Calgary,51.0799,-114.081,POI1
5177303,2017-06-21T06:46:06.923Z,CA,AB,Calgary,51.0799,-114.081,POI2
5200471,2017-06-21T06:48:00.843Z,CA,ON,Fort Erie,42.9052,-78.9365,POI3
5355900,2017-06-21T06:59:16.693Z,CA,BC,Abbotsford,49.0676,-122.263,POI1
5355900,2017-06-21T06:59:16.693Z,CA,BC,Abbotsford,49.0676,-122.263,POI2
4597537,2017-06-21T07:03:55.127Z,CA,AB,Calgary,51.0571,-114.077,POI1
4597537,2017-06-21T07:03:55.127Z,CA,AB,Calgary,51.0571,-114.077,POI2
4750880,2017-06-21T07:15:20.050Z,CA,AB,Calgary,50.87401,-113.98432,POI1
4750880,2017-06-21T07:15:20.050Z,CA,AB,Calgary,50.87401,-113.98432,POI2
4873194,2017-06-21T07:25:12.810Z,CA,AB,Calgary,51.1264,-114.1419,POI1
4873194,2017-06-21T07:25:12.810Z,CA,AB,Calgary,51.1264,-114.1419,POI2
5074509,2017-06-21T07:38:59.703Z,CA,NB,Moncton,46.1183,-64.7338,POI4
5298796,2017-06-21T07:55:08.860Z,CA,ON,North York,43.7552,-79.4398,POI3
5315017,2017-06-21T07:55:58.453Z,CA,AB,Edmonton,53.60841,-113.45951,POI1
5315017,2017-06-21T07:55:58.453Z,CA,AB,Edmonton,53.60841,-113.45951,POI2
4525324,2017-06-21T08:00:07.050Z,CA,ON,Waterloo,43.4634,-80.5201,POI3
5395191,2017-06-21T08:02:27.950Z,CA,ON,Welland,42.9872,-79.2801,POI3
5598496,2017-06-21T08:21:22.210Z,CA,ON,Guelph,43.5425,-80.2676,POI3
4866393,2017-06-21T08:24:29.467Z,CA,QC,Québec,46.8466,-71.3435,POI3
5062071,2017-06-21T08:38:03.843Z,CA,AB,Edmonton,53.50278,-113.62187,POI1
5062071,2017-06-21T08:38:03.843Z,CA,AB,Edmonton,53.50278,-113.62187,POI2
5340477,2017-06-21T08:58:02.407Z,CA,BC,Vancouver,49.21154,-123.09786,POI1
